Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51128279,150.19380000,150.17550000,149.69330000,150.21820000
-0.50728279,150.37690000,150.25480000,149.77870000,150.07170000
-0.50328279,150.30360000,150.33420000,149.76040000,149.83370000
-0.49928279,149.96800000,150.37690000,149.65060000,149.51630000
-0.49528279,149.93740000,150.41350000,149.52850000,149.55290000
-0.49128279,150.22430000,150.46240000,149.40640000,149.93740000
-0.48728279,150.24870000,150.20600000,149.44300000,150.09000000
-0.48328279,150.01680000,149.66890000,149.66280000,149.99850000
-0.47928279,150.10830000,149.47360000,149.60780000,149.96800000
-0.47528279,150.51730000,149.63220000,149.28430000,149.99850000
-0.47128279,150.49900000,149.72380000,149.18060000,149.87640000
-0.46728279,150.08390000,149.74820000,149.27820000,149.61390000
-0.46328279,149.71770000,149.89470000,149.57730000,149.61390000
-0.45928279,149.42470000,150.15110000,150.05340000,149.86420000
-0.45528279,149.49190000,150.11440000,150.20600000,150.04120000
-0.45128279,149.91910000,149.79100000,150.03510000,150.15110000
-0.44728279,150.18160000,149.69940000,149.67500000,150.13890000
-0.44328279,150.26090000,149.85810000,149.13170000,150.00460000
-0.43928279,150.30360000,149.86420000,149.02800000,149.98020000
-0.43528279,150.28530000,149.70550000,149.38200000,150.06560000
-0.43128279,150.32810000,149.75430000,149.51020000,150.01070000
-0.42728279,150.45630000,149.98020000,149.43080000,149.83370000
-0.42328279,150.15720000,150.21820000,149.32710000,149.71160000
-0.41928279,149.44910000,150.47450000,149.17450000,149.65670000
-0.41528279,149.39420000,150.37690000,149.31480000,149.71770000
-0.41128279,149.99850000,149.92520000,149.73600000,149.88860000
-0.40728279,150.24260000,149.80930000,149.96190000,150.04120000
-0.40328279,150.15720000,150.02900000,149.96800000,150.16330000
-0.39928279,149.99850000,150.10220000,150.04120000,150.09610000
-0.39528279,149.76650000,150.03510000,150.16330000,149.84590000
-0.39128279,149.65670000,149.94350000,150.18770000,149.73600000
-0.38728279,149.68720000,149.82150000,150.12670000,149.78480000
-0.38328279,149.66280000,149.82150000,150.07170000,149.66890000
-0.37928279,149.59560000,149.93740000,150.01680000,149.40640000
-0.37528279,149.60170000,150.05340000,149.96800000,149.43080000
-0.37128279,149.68720000,150.13890000,149.93130000,149.73600000
-0.36728279,149.62610000,150.25480000,149.83980000,149.94960000
-0.36328279,149.43080000,150.39520000,149.69940000,150.06560000
-0.35928279,149.40030000,150.30360000,149.78480000,149.96800000
-0.35528279,149.52850000,149.98630000,150.09610000,149.62000000
-0.35128279,149.62610000,149.90690000,150.19990000,149.65060000
-0.34728279,149.70550000,150.07170000,150.07170000,150.05950000
-0.34328279,149.57730000,150.04120000,150.24870000,150.14500000
-0.33928279,149.23550000,149.83370000,150.72480000,149.90080000
-0.33528279,149.29050000,149.85810000,150.64550000,149.95570000
-0.33128279,149.72380000,150.10830000,150.02900000,150.31590000
-0.32728279,149.95570000,150.22430000,149.66890000,150.25480000
-0.32328279,149.94960000,150.19990000,149.58950000,149.79100000
-0.31928279,150.09000000,150.19380000,149.66280000,149.69330000
-0.31528279,150.33420000,150.19990000,149.93740000,149.97410000
-0.31128279,150.36470000,150.18160000,149.93740000,150.09610000
-0.30728279,150.16940000,150.14500000,149.66890000,150.08390000
-0.30328279,150.04730000,150.01070000,149.57730000,150.01070000
