Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51021787,149.66280000,150.40740000,149.99240000,149.80930000
-0.50621787,149.83370000,150.41350000,149.71160000,150.04120000
-0.50221787,149.89470000,150.34640000,149.50410000,149.94960000
-0.49821787,149.82150000,150.21210000,149.40030000,149.51630000
-0.49421787,149.75430000,150.25480000,149.43080000,149.63220000
-0.49021787,149.66890000,150.48680000,149.58950000,150.27310000
-0.48621787,149.80310000,150.36470000,149.82760000,150.48070000
-0.48221787,150.16940000,149.88860000,150.12670000,150.26090000
-0.47821787,149.99240000,149.91910000,150.15110000,150.11440000
-0.47421787,149.28430000,150.45010000,149.91300000,150.03510000
-0.47021787,149.09510000,150.57830000,149.66890000,149.85810000
-0.46621787,149.41860000,150.33420000,149.43690000,149.60170000
-0.46221787,149.75430000,150.03510000,149.43080000,149.63840000
-0.45821787,150.10220000,149.69940000,149.65670000,149.96190000
-0.45421787,150.15110000,149.59560000,149.95570000,150.07780000
-0.45021787,149.85200000,149.76040000,150.32200000,149.98020000
-0.44621787,149.85200000,149.75430000,150.30980000,150.00460000
-0.44221787,150.12670000,149.55900000,149.91300000,150.15110000
-0.43821787,150.15720000,149.82150000,149.79700000,150.12050000
-0.43421787,149.94960000,150.52340000,149.97410000,149.92520000
-0.43021787,149.88860000,150.60270000,149.91910000,149.85810000
-0.42621787,149.96800000,150.03510000,149.64450000,149.92520000
-0.42221787,150.00460000,149.97410000,149.65060000,150.02900000
-0.41821787,150.00460000,150.41350000,149.92520000,150.17550000
-0.41421787,149.96800000,150.39520000,149.96190000,150.04730000
-0.41021787,149.90080000,149.94350000,149.76650000,149.65060000
-0.40621787,149.90690000,149.76040000,149.64450000,149.62000000
-0.40221787,149.99850000,149.85200000,149.57120000,149.94350000
-0.39821787,149.91300000,149.93740000,149.69330000,150.12670000
-0.39421787,149.65060000,150.01680000,150.01680000,150.15720000
-0.39021787,149.62000000,150.21820000,150.04730000,150.18160000
-0.38621787,149.83370000,150.51120000,149.77260000,150.20600000
-0.38221787,149.86420000,150.60270000,149.71160000,150.05340000
-0.37821787,149.70550000,150.51120000,149.87030000,149.71160000
-0.37421787,149.76040000,150.18160000,149.84590000,149.79700000
-0.37021787,150.01070000,149.61390000,149.65670000,150.32200000
-0.36621787,150.10220000,149.62000000,149.57120000,150.43790000
-0.36221787,150.02900000,150.21820000,149.60780000,150.12670000
-0.35821787,149.97410000,150.39520000,149.52240000,150.15110000
-0.35421787,149.96190000,150.15720000,149.33320000,150.50510000
-0.35021787,149.72380000,150.12050000,149.32100000,150.47450000
-0.34621787,149.28430000,150.27310000,149.46130000,150.04730000
-0.34221787,149.24770000,150.25480000,149.79100000,150.08390000
-0.33821787,149.61390000,150.07780000,150.29140000,150.59660000
-0.33421787,149.94350000,149.92520000,150.28530000,150.48070000
-0.33021787,150.21820000,149.79100000,149.76650000,149.75430000
-0.32621787,150.26700000,149.91300000,149.52850000,149.60170000
-0.32221787,150.05950000,150.30980000,149.55290000,150.02290000
-0.31821787,149.97410000,150.32810000,149.64450000,150.21210000
-0.31421787,150.00460000,149.98020000,149.80310000,150.16940000
-0.31021787,149.94960000,149.59560000,150.01070000,150.19990000
-0.30621787,149.83980000,149.17450000,150.27930000,150.29760000
-0.30221787,149.74210000,149.21110000,150.15110000,150.12670000
