Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50937252,149.87640000,150.20600000,149.47970000,149.87030000
-0.50537252,149.77260000,150.21210000,149.55290000,149.94350000
-0.50137252,149.86420000,150.12670000,149.60170000,149.93740000
-0.49737252,150.13280000,149.94350000,149.62000000,149.85810000
-0.49337252,150.10220000,149.88250000,149.82150000,149.91910000
-0.48937252,149.77870000,149.94960000,150.18770000,150.11440000
-0.48537252,149.69330000,150.04120000,150.24870000,150.12050000
-0.48137252,149.85810000,150.18160000,149.98020000,149.94960000
-0.47737252,149.82760000,150.10220000,149.82760000,149.76650000
-0.47337252,149.61390000,149.80310000,149.78480000,149.57730000
-0.46937252,149.64450000,149.62000000,149.82150000,149.63220000
-0.46537252,149.91300000,149.55900000,149.95570000,149.94350000
-0.46137252,149.95570000,149.69940000,149.95570000,150.11440000
-0.45737252,149.78480000,150.04120000,149.82150000,150.12670000
-0.45337252,149.54680000,150.29140000,149.79100000,150.21820000
-0.44937252,149.25380000,150.43180000,149.85200000,150.36470000
-0.44537252,149.19890000,150.51730000,149.91300000,150.24260000
-0.44137253,149.39420000,150.52950000,149.98630000,149.85200000
-0.43737253,149.54680000,150.38300000,149.93130000,149.80930000
-0.43337253,149.65060000,150.08390000,149.73600000,150.13280000
-0.42937253,149.67500000,149.97410000,149.68720000,149.99240000
-0.42537253,149.59560000,150.06560000,149.77870000,149.41860000
-0.42137253,149.59560000,150.06560000,149.72380000,149.23550000
-0.41737253,149.66280000,149.95570000,149.52240000,149.42470000
-0.41337253,149.66280000,150.13280000,149.52850000,149.72380000
-0.40937253,149.59560000,150.59050000,149.74820000,150.13280000
-0.40537253,149.58950000,150.59660000,149.71770000,150.26700000
-0.40137253,149.64450000,150.15110000,149.44300000,150.09610000
-0.39737253,149.73600000,149.90690000,149.44300000,150.09610000
-0.39337253,149.88250000,149.87640000,149.72380000,150.26700000
-0.38937253,149.77870000,149.94960000,149.72990000,150.12050000
-0.38537253,149.43080000,150.13890000,149.45520000,149.65060000
-0.38137253,149.49190000,150.16330000,149.39420000,149.64450000
-0.37737253,149.94350000,150.02290000,149.53460000,150.07170000
-0.37337253,150.09610000,149.98630000,149.59560000,150.39520000
-0.36937253,149.95570000,150.04120000,149.56510000,150.59050000
-0.36537253,149.80310000,150.15720000,149.65670000,150.70040000
-0.36137253,149.63840000,150.32810000,149.86420000,150.70040000
-0.35737253,149.55900000,150.41350000,149.76650000,150.58440000
-0.35337253,149.59560000,150.41350000,149.33930000,150.38300000
-0.34937253,149.51020000,150.32200000,149.43080000,150.12670000
-0.34537253,149.32100000,150.12050000,150.02900000,149.86420000
-0.34137253,149.28430000,150.16330000,150.15110000,149.69330000
-0.33737253,149.40030000,150.45010000,149.80310000,149.65670000
-0.33337253,149.58340000,150.37080000,149.65060000,149.65670000
-0.32937253,149.81540000,149.94350000,149.71160000,149.69940000
-0.32537253,149.87030000,149.70550000,149.56510000,149.84590000
-0.32137253,149.72380000,149.66280000,149.23550000,150.05950000
-0.31737253,149.68110000,149.77870000,149.29050000,150.24260000
-0.31337253,149.72380000,150.06560000,149.74210000,150.38300000
-0.30937253,149.87030000,150.27310000,149.88860000,150.19990000
-0.30537253,150.10830000,150.37690000,149.70550000,149.69940000
-0.30137253,150.19380000,150.34030000,149.76040000,149.56510000
