Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51064875,149.77870000,149.43080000,149.68110000,150.15720000
-0.50664875,149.86420000,149.76650000,149.74820000,150.10220000
-0.50264875,149.90080000,149.96800000,149.83980000,150.00460000
-0.49864875,149.92520000,150.05340000,149.94350000,149.84590000
-0.49464875,149.78480000,149.80310000,150.02900000,150.02900000
-0.49064875,149.48580000,149.20500000,150.08390000,150.56000000
-0.48664875,149.33930000,149.25380000,150.08390000,150.56000000
-0.48264875,149.33930000,149.94350000,150.02900000,150.02900000
-0.47864875,149.48580000,150.29760000,149.93740000,149.83980000
-0.47464875,149.77260000,150.29140000,149.80310000,149.97410000
-0.47064875,149.94960000,150.30980000,149.87030000,150.18770000
-0.46664875,149.98630000,150.33420000,150.16940000,150.49290000
-0.46264875,149.98020000,150.18160000,150.04730000,150.54780000
-0.45864875,149.92520000,149.85810000,149.53460000,150.35250000
-0.45464875,149.84590000,149.87640000,149.41250000,150.20600000
-0.45064875,149.75430000,150.23650000,149.68720000,150.10830000
-0.44664875,149.57730000,150.53560000,149.83980000,150.02900000
-0.44264875,149.30870000,150.77360000,149.87640000,149.98630000
-0.43864875,149.42470000,150.68820000,149.90080000,149.96190000
-0.43464875,149.93740000,150.27310000,149.88860000,149.96190000
-0.43064875,150.08390000,149.98020000,149.91910000,149.98630000
-0.42664875,149.85810000,149.83980000,149.99240000,150.02290000
-0.42264875,149.79100000,149.78480000,149.93740000,150.14500000
-0.41864875,149.88860000,149.81540000,149.76650000,150.35250000
-0.41464875,149.82760000,150.05340000,149.64450000,150.26090000
-0.41064875,149.62610000,150.46850000,149.57730000,149.86420000
-0.40664875,149.62610000,150.61500000,149.67500000,149.79700000
-0.40264875,149.82760000,150.48680000,149.94960000,150.05950000
-0.39864875,149.88860000,150.27310000,149.88860000,150.24870000
-0.39464875,149.79100000,149.99850000,149.47360000,150.35860000
-0.39064875,149.85810000,149.84590000,149.47970000,150.32200000
-0.38664875,150.09610000,149.83980000,149.89470000,150.13890000
-0.38264875,149.91910000,150.02900000,149.92520000,150.02290000
-0.37864875,149.34540000,150.40740000,149.55290000,149.97410000
-0.37464876,149.19890000,150.43790000,149.61390000,149.99240000
-0.37064876,149.47970000,150.11440000,150.09000000,150.09610000
-0.36664876,149.63220000,149.95570000,150.10220000,149.91910000
-0.36264876,149.66890000,149.96190000,149.65060000,149.46130000
-0.35864876,149.68720000,150.09610000,149.43690000,149.42470000
-0.35464876,149.65060000,150.38910000,149.46130000,149.79100000
-0.35064876,149.79700000,150.20600000,149.55290000,150.11440000
-0.34664876,150.09610000,149.54680000,149.73600000,150.37080000
-0.34264876,150.21820000,149.48580000,149.79100000,150.50510000
-0.33864876,150.15110000,150.01070000,149.70550000,150.48070000
-0.33464876,149.99240000,150.26090000,149.72380000,150.45010000
-0.33064876,149.72380000,150.24870000,149.83370000,150.38910000
-0.32664876,149.79700000,150.05340000,149.96800000,150.37690000
-0.32264876,150.22430000,149.63220000,150.12670000,150.41960000
-0.31864876,150.14500000,149.80310000,149.91300000,150.23040000
-0.31464876,149.57120000,150.55390000,149.33930000,149.83980000
-0.31064876,149.33320000,150.85300000,149.21720000,149.51630000
-0.30664876,149.44300000,150.70040000,149.54680000,149.27820000
-0.30264876,149.50410000,150.46240000,149.82150000,149.38200000
