Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50920894,149.80310000,150.37690000,148.93030000,149.68110000
-0.50520894,150.08390000,150.28530000,149.25990000,149.80310000
-0.50120894,149.90080000,150.04730000,149.46130000,149.92520000
-0.49720894,149.25380000,149.68110000,149.51630000,150.04730000
-0.49320894,149.13170000,149.65670000,149.71160000,150.01070000
-0.48920894,149.52850000,149.99240000,150.01680000,149.79700000
-0.48520894,149.77870000,150.11440000,150.06560000,149.82760000
-0.48120894,149.87030000,150.03510000,149.83370000,150.10220000
-0.47720895,149.86420000,149.96190000,149.86420000,150.13280000
-0.47320895,149.74210000,149.87030000,150.15720000,149.92520000
-0.46920895,149.65060000,150.01680000,150.07170000,149.86420000
-0.46520895,149.58950000,150.40130000,149.62000000,149.94350000
-0.46120895,149.62610000,150.45630000,149.50410000,149.97410000
-0.45720895,149.76650000,150.15720000,149.74210000,149.95570000
-0.45320895,149.74210000,150.15720000,149.74210000,150.01070000
-0.44920895,149.54680000,150.45630000,149.52240000,150.13280000
-0.44520895,149.47970000,150.40130000,149.57730000,150.16330000
-0.44120895,149.55290000,150.02900000,149.91300000,150.08390000
-0.43720895,149.60780000,149.84590000,149.93740000,150.07780000
-0.43320895,149.63840000,149.87640000,149.62610000,150.13280000
-0.42920895,149.78480000,149.90690000,149.71160000,150.23040000
-0.42520895,150.03510000,149.93740000,150.15110000,150.38910000
-0.42120895,150.03510000,150.12050000,150.34030000,150.19990000
-0.41720895,149.78480000,150.45010000,150.27930000,149.65060000
-0.41320895,149.63840000,150.38300000,150.02900000,149.74820000
-0.40920895,149.60170000,149.91910000,149.58950000,150.49900000
-0.40520895,149.57730000,149.82760000,149.57730000,150.52950000
-0.40120895,149.60170000,150.10830000,150.01070000,149.83980000
-0.39720895,149.51630000,150.19990000,149.98630000,149.75430000
-0.39320895,149.33320000,150.12050000,149.52240000,150.30980000
-0.38920895,149.30870000,150.08390000,149.39420000,150.10830000
-0.38520895,149.44910000,150.06560000,149.58340000,149.16230000
-0.38120895,149.47360000,150.18770000,149.82760000,149.13170000
-0.37720895,149.39420000,150.46240000,150.13890000,150.01070000
-0.37320895,149.41250000,150.39520000,150.10220000,150.24870000
-0.36920895,149.51020000,149.99850000,149.69940000,149.84590000
-0.36520895,149.68720000,149.93740000,149.60780000,149.83370000
-0.36120895,149.93740000,150.22430000,149.82150000,150.19380000
-0.35720895,149.93130000,150.27310000,149.91300000,150.19380000
-0.35320895,149.63840000,150.10830000,149.87030000,149.85200000
-0.34920895,149.66890000,149.83980000,149.99240000,149.79100000
-0.34520895,150.02290000,149.44910000,150.27310000,150.00460000
-0.34120895,150.00460000,149.54070000,150.15720000,150.07780000
-0.33720895,149.65060000,150.10830000,149.66280000,150.03510000
-0.33320895,149.34540000,150.34640000,149.42470000,149.82760000
-0.32920895,149.08900000,150.24260000,149.44300000,149.43690000
-0.32520895,149.24770000,150.14500000,149.60170000,149.43690000
-0.32120895,149.80930000,150.03510000,149.90080000,149.81540000
-0.31720895,150.01680000,149.98020000,149.98630000,150.05340000
-0.31320895,149.83980000,149.98020000,149.83980000,150.12050000
-0.30920895,149.80310000,150.04120000,149.77260000,150.23040000
-0.30520895,149.90080000,150.15110000,149.77870000,150.34030000
-0.30120895,149.79100000,150.20600000,149.80930000,150.36470000
