Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50875681,149.39420000,149.71160000,149.32100000,150.11440000
-0.50475681,149.94350000,150.21210000,149.40640000,150.40130000
-0.50075681,150.03510000,150.45010000,149.58950000,150.39520000
-0.49675681,149.68720000,150.40130000,149.88250000,150.08390000
-0.49275681,149.55900000,150.39520000,150.02290000,149.87030000
-0.48875681,149.63220000,150.41350000,149.99850000,149.76040000
-0.48475681,149.74820000,150.33420000,149.97410000,149.81540000
-0.48075681,149.90690000,150.18770000,149.94960000,150.04120000
-0.47675681,150.05340000,149.96190000,149.73600000,150.27930000
-0.47275681,150.18770000,149.67500000,149.35150000,150.52950000
-0.46875681,150.07170000,149.58340000,149.38810000,150.45630000
-0.46475681,149.69940000,149.69940000,149.85810000,150.04120000
-0.46075681,149.55290000,149.90080000,149.95570000,150.04730000
-0.45675681,149.65670000,150.18160000,149.66890000,150.46850000
-0.45275681,149.66890000,150.33420000,149.57730000,150.47450000
-0.44875681,149.60170000,150.33420000,149.67500000,150.07780000
-0.44475681,149.56510000,150.15110000,149.62000000,149.95570000
-0.44075681,149.54070000,149.76650000,149.40640000,150.12670000
-0.43675681,149.68720000,149.76650000,149.46130000,150.12050000
-0.43275681,150.01070000,150.13890000,149.75430000,149.96800000
-0.42875681,150.03510000,150.37690000,149.98630000,149.70550000
-0.42475681,149.77260000,150.47450000,150.16330000,149.33930000
-0.42075681,149.65670000,150.44400000,150.12670000,149.29050000
-0.41675681,149.71160000,150.28530000,149.87030000,149.57120000
-0.41275681,149.55900000,150.07780000,149.75430000,149.63220000
-0.40875681,149.20500000,149.83370000,149.76650000,149.44910000
-0.40475681,149.35760000,149.83370000,149.82760000,149.55290000
-0.40075681,150.01070000,150.06560000,149.96190000,149.87640000
-0.39675681,150.12670000,150.30980000,149.95570000,150.26090000
-0.39275681,149.68720000,150.56000000,149.80930000,150.65770000
-0.38875681,149.62000000,150.49290000,149.83980000,150.73700000
-0.38475681,149.90080000,150.10220000,150.04730000,150.47450000
-0.38075681,149.96800000,149.99240000,150.02900000,150.26090000
-0.37675681,149.82150000,150.18770000,149.81540000,150.09610000
-0.37275681,149.79700000,150.05340000,149.51630000,150.10830000
-0.36875681,149.90080000,149.60780000,149.13780000,150.32200000
-0.36475681,149.76040000,149.49800000,149.19890000,150.29140000
-0.36075681,149.39420000,149.70550000,149.71160000,150.02290000
-0.35675681,149.24160000,150.18770000,149.91910000,149.98630000
-0.35275681,149.31480000,150.92620000,149.80930000,150.18160000
-0.34875681,149.46740000,150.94450000,149.80310000,150.30980000
-0.34475681,149.69940000,150.21210000,149.89470000,150.38910000
-0.34075681,149.80930000,149.97410000,149.78480000,150.24870000
-0.33675681,149.77870000,150.23040000,149.47360000,149.91300000
-0.33275681,149.80310000,150.24870000,149.39420000,149.62000000
-0.32875681,149.87030000,150.07780000,149.55900000,149.41250000
-0.32475681,149.87640000,149.88860000,149.52240000,149.36370000
-0.32075681,149.83370000,149.69330000,149.29050000,149.51020000
-0.31675681,149.68720000,149.80310000,149.40640000,149.54070000
-0.31275681,149.44300000,150.18770000,149.85200000,149.43690000
-0.30875681,149.38810000,150.60270000,149.99240000,149.54680000
-0.30475681,149.51630000,151.03610000,149.82150000,149.85810000
-0.30075682,149.62610000,150.90790000,149.81540000,149.96800000
