Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51256717,149.68720000,150.50510000,149.69330000,150.05950000
-0.50856717,149.59560000,150.04730000,150.07170000,149.41860000
-0.50456717,149.62000000,149.86420000,150.21820000,149.33930000
-0.50056717,149.74820000,149.96190000,150.13890000,149.83370000
-0.49656717,149.80930000,150.02900000,150.04730000,149.92520000
-0.49256717,149.80310000,150.07780000,149.94350000,149.59560000
-0.48856717,149.76650000,150.10220000,149.85200000,149.70550000
-0.48456717,149.68720000,150.08390000,149.78480000,150.22430000
-0.48056717,149.74210000,150.13890000,149.84590000,150.34640000
-0.47656717,149.91910000,150.26090000,150.02290000,150.05950000
-0.47256717,150.04120000,150.29140000,150.14500000,149.95570000
-0.46856717,150.10220000,150.21820000,150.20600000,150.02290000
-0.46456717,150.01680000,150.19380000,150.12050000,150.10830000
-0.46056717,149.77870000,150.23040000,149.90690000,150.18770000
-0.45656717,149.62610000,150.08390000,149.66890000,150.39520000
-0.45256717,149.54070000,149.78480000,149.41860000,150.72480000
-0.44856717,149.76040000,149.68720000,149.47970000,150.66380000
-0.44456717,150.29760000,149.79100000,149.83370000,150.21820000
-0.44056717,150.24870000,150.07170000,150.12670000,150.01680000
-0.43656717,149.63220000,150.52950000,150.35860000,150.07780000
-0.43256717,149.21110000,150.43790000,150.31590000,149.99850000
-0.42856717,148.97910000,149.79100000,149.96800000,149.80310000
-0.42456717,149.14400000,149.57730000,149.97410000,149.80310000
-0.42056717,149.72380000,149.77870000,150.32810000,150.02290000
-0.41656717,149.86420000,150.02900000,150.30360000,150.01680000
-0.41256717,149.55290000,150.32200000,149.90080000,149.78480000
-0.40856717,149.54680000,150.34030000,149.80310000,149.87030000
-0.40456717,149.83370000,150.05340000,150.00460000,150.25480000
-0.40056717,149.80310000,150.07780000,150.19380000,150.38300000
-0.39656717,149.44910000,150.41960000,150.39520000,150.24870000
-0.39256717,149.46130000,150.45630000,150.24260000,150.05950000
-0.38856717,149.79700000,150.19990000,149.74210000,149.79100000
-0.38456717,150.21210000,150.02290000,149.59560000,149.88250000
-0.38056717,150.68210000,149.93130000,149.83980000,150.34640000
-0.37656717,150.73090000,149.87640000,149.85200000,150.43790000
-0.37256717,150.34030000,149.88250000,149.65060000,150.16940000
-0.36856717,150.13280000,149.91910000,149.59560000,150.01070000
-0.36456717,150.13280000,149.99850000,149.68720000,149.96800000
-0.36056717,149.99850000,149.94350000,149.63220000,149.99850000
-0.35656717,149.76040000,149.76650000,149.43080000,150.10220000
-0.35256717,149.68110000,149.64450000,149.43080000,150.25480000
-0.34856717,149.77260000,149.56510000,149.65060000,150.43790000
-0.34456717,149.77870000,149.71160000,149.63840000,150.41960000
-0.34056717,149.72990000,150.05950000,149.37590000,150.21820000
-0.33656717,149.61390000,150.26090000,149.61390000,149.83370000
-0.33256717,149.43080000,150.29140000,150.34640000,149.27210000
-0.32856717,149.38810000,150.28530000,150.33420000,149.29050000
-0.32456717,149.48580000,150.23650000,149.57120000,149.90690000
-0.32056717,149.75430000,150.12670000,149.50410000,149.99850000
-0.31656717,150.19990000,149.95570000,150.12670000,149.57120000
-0.31256717,150.19380000,149.86420000,150.25480000,149.49800000
-0.30856717,149.71770000,149.84590000,149.88860000,149.74820000
-0.30456718,149.59560000,150.01680000,149.82150000,149.96190000
