Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51097516,150.12670000,149.76650000,149.52240000,149.55290000
-0.50697516,150.13890000,149.89470000,149.30270000,149.68720000
-0.50297516,149.95570000,149.79100000,149.41250000,149.84590000
-0.49897516,149.58340000,149.42470000,149.83980000,150.03510000
-0.49497516,149.53460000,149.56510000,150.05950000,149.99850000
-0.49097516,149.83370000,150.18770000,150.07780000,149.72380000
-0.48697516,149.80310000,150.44400000,149.77870000,149.71160000
-0.48297516,149.45520000,150.29760000,149.17450000,149.96190000
-0.47897516,149.44910000,150.41350000,148.96080000,150.13890000
-0.47497516,149.77260000,150.77970000,149.13780000,150.23040000
-0.47097516,149.92520000,150.57830000,149.53460000,150.29760000
-0.46697516,149.89470000,149.81540000,150.15110000,150.33420000
-0.46297516,149.88860000,149.61390000,150.19990000,150.06560000
-0.45897516,149.87640000,149.97410000,149.64450000,149.49190000
-0.45497516,149.93740000,150.12670000,149.51630000,149.43690000
-0.45097516,150.07780000,150.06560000,149.79100000,149.89470000
-0.44697516,150.02900000,150.21210000,149.94960000,150.14500000
-0.44297516,149.80310000,150.54170000,150.01070000,150.17550000
-0.43897516,149.55290000,150.48680000,149.91300000,150.12670000
-0.43497516,149.27210000,150.03510000,149.66890000,149.96800000
-0.43097516,149.51630000,149.89470000,149.57730000,150.08390000
-0.42697516,150.29760000,150.09000000,149.65060000,150.48070000
-0.42297516,150.41960000,149.97410000,149.73600000,150.51730000
-0.41897516,149.91300000,149.57120000,149.83370000,150.21820000
-0.41497516,149.51630000,149.61390000,149.97410000,149.91910000
-0.41097516,149.23550000,150.10830000,150.15720000,149.64450000
-0.40697516,149.23550000,150.04730000,150.15720000,149.55900000
-0.40297516,149.51630000,149.44910000,149.99240000,149.68720000
-0.39897516,149.89470000,149.36370000,149.78480000,149.83370000
-0.39497516,150.35250000,149.79100000,149.56510000,149.97410000
-0.39097516,150.49290000,149.82150000,149.46740000,150.18160000
-0.38697516,150.29140000,149.44910000,149.50410000,150.43180000
-0.38297516,150.10220000,149.52240000,149.76650000,150.37080000
-0.37897516,149.90080000,150.02900000,150.23040000,149.98020000
-0.37497517,150.00460000,150.23040000,150.45630000,149.87030000
-0.37097517,150.43180000,150.10830000,150.43180000,150.04730000
-0.36697517,150.35250000,150.15110000,150.32810000,149.99850000
-0.36297517,149.80930000,150.34030000,150.14500000,149.76650000
-0.35897517,149.42470000,150.40130000,150.12050000,149.58340000
-0.35497517,149.21110000,150.32810000,150.27930000,149.44300000
-0.35097517,149.24770000,150.27310000,150.22430000,149.59560000
-0.34697517,149.52240000,150.24260000,149.97410000,150.02900000
-0.34297517,149.88860000,150.10220000,149.88860000,150.19990000
-0.33897517,150.32810000,149.87030000,149.99850000,150.09000000
-0.33497517,150.23040000,149.78480000,149.91300000,150.08390000
-0.33097517,149.55900000,149.83980000,149.65060000,150.15110000
-0.32697517,149.43690000,149.99850000,149.62610000,150.15720000
-0.32297517,149.87030000,150.27930000,149.83370000,150.09000000
-0.31897517,149.96800000,150.13280000,149.90080000,150.06560000
-0.31497517,149.74210000,149.55290000,149.83980000,150.10220000
-0.31097517,149.71160000,149.43080000,149.72380000,149.94960000
-0.30697517,149.86420000,149.77870000,149.56510000,149.62610000
-0.30297517,149.83980000,149.93130000,149.41860000,149.63220000
