Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51328426,149.83370000,150.35860000,150.48070000,149.98630000
-0.50928426,149.96800000,150.46850000,150.18160000,150.40130000
-0.50528426,149.96190000,150.49900000,150.11440000,150.34030000
-0.50128426,149.81540000,150.45010000,150.27930000,149.80310000
-0.49728426,149.85200000,150.30360000,150.23040000,149.71770000
-0.49328426,150.09610000,150.07780000,149.99850000,150.09000000
-0.48928426,149.89470000,149.96800000,149.81540000,150.09610000
-0.48528426,149.25380000,149.98630000,149.67500000,149.74820000
-0.48128427,149.13170000,150.02900000,149.83370000,149.71770000
-0.47728427,149.54070000,150.11440000,150.29760000,150.02900000
-0.47328427,149.76040000,149.99850000,150.29760000,149.93130000
-0.46928427,149.80310000,149.69940000,149.83370000,149.44300000
-0.46528427,149.73600000,149.54680000,149.68110000,149.49800000
-0.46128427,149.54070000,149.53460000,149.82760000,150.08390000
-0.45728427,149.47970000,149.74210000,149.95570000,150.29140000
-0.45328427,149.52850000,150.16330000,150.07780000,150.12670000
-0.44928427,149.67500000,150.30360000,150.04730000,150.02900000
-0.44528427,149.89470000,150.13280000,149.83980000,149.98020000
-0.44128427,150.07170000,150.12050000,149.81540000,149.98020000
-0.43728427,150.18160000,150.24260000,149.97410000,150.04120000
-0.43328427,150.15110000,150.34030000,149.92520000,150.07780000
-0.42928427,149.98630000,150.41350000,149.67500000,150.08390000
-0.42528427,149.77260000,150.30360000,149.55290000,150.01680000
-0.42128427,149.51020000,150.01680000,149.55900000,149.88250000
-0.41728427,149.61390000,149.80930000,149.65670000,149.91910000
-0.41328427,150.08390000,149.69330000,149.85810000,150.13890000
-0.40928427,150.11440000,149.78480000,149.83980000,150.09000000
-0.40528427,149.69330000,150.09610000,149.62000000,149.79700000
-0.40128427,149.62610000,150.21210000,149.33930000,149.55290000
-0.39728427,149.91300000,150.12670000,149.00970000,149.36370000
-0.39328427,149.97410000,150.10220000,149.16840000,149.47360000
-0.38928427,149.80310000,150.16330000,149.82150000,149.87640000
-0.38528427,149.88860000,149.90690000,149.93740000,150.23040000
-0.38128427,150.21210000,149.36370000,149.49800000,150.50510000
-0.37728427,150.23650000,149.15620000,149.41860000,150.52340000
-0.37328427,149.93740000,149.27210000,149.65060000,150.25480000
-0.36928427,150.00460000,149.59560000,149.95570000,150.16940000
-0.36528427,150.45010000,150.11440000,150.32200000,150.29140000
-0.36128427,150.27930000,150.37080000,150.30980000,150.12670000
-0.35728427,149.51020000,150.34030000,149.90080000,149.69940000
-0.35328427,149.29050000,150.20600000,149.80930000,149.52240000
-0.34928427,149.63220000,149.94960000,150.02900000,149.59560000
-0.34528427,149.93740000,149.94960000,150.09610000,149.77870000
-0.34128427,150.23040000,150.21820000,150.01680000,150.07780000
-0.33728427,150.21820000,150.31590000,149.98020000,150.16330000
-0.33328427,149.88860000,150.26090000,149.96800000,150.01070000
-0.32928427,149.79700000,150.07170000,150.06560000,149.97410000
-0.32528427,149.94960000,149.73600000,150.27310000,150.03510000
-0.32128427,149.99240000,149.82150000,150.21820000,150.09610000
-0.31728427,149.94960000,150.32200000,149.90690000,150.15720000
-0.31328427,149.76650000,150.56000000,149.72990000,150.15110000
-0.30928427,149.44300000,150.51730000,149.69330000,150.08390000
-0.30528427,149.47970000,150.48680000,149.72380000,150.09610000
