Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51120926,150.01680000,149.68720000,149.85810000,150.31590000
-0.50720926,149.75430000,149.87030000,150.02900000,150.10830000
-0.50320926,149.72990000,149.81540000,150.13280000,150.11440000
-0.49920926,149.95570000,149.52240000,150.15720000,150.34030000
-0.49520926,149.93130000,149.63220000,150.27930000,150.28530000
-0.49120926,149.68720000,150.12670000,150.51120000,149.96800000
-0.48720926,149.48580000,150.35860000,150.30980000,149.85810000
-0.48320926,149.30870000,150.33420000,149.70550000,149.97410000
-0.47920926,149.69330000,150.24260000,149.40640000,149.85810000
-0.47520926,150.64550000,150.09610000,149.43080000,149.52240000
-0.47120926,150.82860000,149.86420000,149.62000000,149.55290000
-0.46720926,150.26090000,149.55900000,149.96800000,149.93740000
-0.46320926,149.74210000,149.56510000,150.14500000,150.07780000
-0.45920926,149.27820000,149.88860000,150.12670000,149.93130000
-0.45520926,149.29650000,150.03510000,150.04120000,150.16940000
-0.45120926,149.83370000,149.99240000,149.88860000,150.78590000
-0.44720926,149.99240000,150.04730000,149.65670000,150.65770000
-0.44320926,149.77870000,150.18770000,149.34540000,149.77260000
-0.43920926,149.61390000,150.09610000,149.38200000,149.68110000
-0.43520926,149.49190000,149.77260000,149.76040000,150.39520000
-0.43120926,149.55900000,149.74210000,149.93740000,150.50510000
-0.42720926,149.83370000,150.01680000,149.89470000,150.04730000
-0.42320926,149.83370000,150.07780000,149.93130000,149.74210000
-0.41920926,149.55900000,149.91300000,150.04120000,149.57730000
-0.41520926,149.49800000,149.96800000,149.79700000,149.63840000
-0.41120926,149.64450000,150.23040000,149.21110000,149.94350000
-0.40720926,149.68110000,150.26090000,149.18670000,150.14500000
-0.40320926,149.60780000,150.05340000,149.71770000,150.24260000
-0.39920926,149.57120000,150.02290000,149.93740000,150.26090000
-0.39520926,149.55900000,150.17550000,149.83370000,150.18770000
-0.39120926,149.63840000,150.13280000,149.75430000,150.18160000
-0.38720926,149.79700000,149.90690000,149.68110000,150.24260000
-0.38320926,149.99850000,149.69940000,149.77870000,150.27310000
-0.37920926,150.23650000,149.51630000,150.04120000,150.26700000
-0.37520926,150.26700000,149.57730000,150.02900000,150.27310000
-0.37120926,150.09000000,149.88860000,149.72380000,150.30360000
-0.36720926,149.87640000,150.02290000,149.84590000,150.15720000
-0.36320926,149.62610000,149.93740000,150.38300000,149.83370000
-0.35920926,149.66890000,150.20600000,150.39520000,149.79700000
-0.35520926,150.02900000,150.79810000,149.88860000,150.02290000
-0.35120926,149.96190000,150.71260000,149.58950000,150.36470000
-0.34720926,149.44910000,149.95570000,149.52240000,150.81030000
-0.34320926,149.58950000,149.59560000,149.47360000,150.72480000
-0.33920926,150.37690000,149.63840000,149.47970000,150.11440000
-0.33520926,150.56000000,149.80930000,149.51630000,149.69940000
-0.33120926,150.13890000,150.13890000,149.57730000,149.49190000
-0.32720926,149.96190000,150.08390000,149.57120000,149.54070000
-0.32320926,150.04120000,149.64450000,149.48580000,149.87030000
-0.31920926,149.81540000,149.46130000,149.56510000,149.94350000
-0.31520926,149.32100000,149.52850000,149.80310000,149.71160000
-0.31120926,149.20500000,149.70550000,149.94960000,150.03510000
-0.30720926,149.48580000,149.99850000,150.01070000,150.88350000
-0.30320926,149.60780000,150.11440000,149.91300000,150.95070000
