Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50911881,150.11440000,150.05340000,149.12560000,150.01070000
-0.50511881,150.27930000,150.07170000,149.33320000,150.15720000
-0.50111881,150.19990000,149.81540000,149.37590000,150.09000000
-0.49711881,149.88860000,149.32100000,149.29050000,149.80930000
-0.49311881,149.77260000,149.24160000,149.35150000,149.83980000
-0.48911881,149.85200000,149.58340000,149.54070000,150.16330000
-0.48511881,149.90690000,149.69940000,149.56510000,150.29140000
-0.48111881,149.93740000,149.55900000,149.40640000,150.23040000
-0.47711881,150.13280000,149.79100000,149.46130000,150.07780000
-0.47311881,150.51730000,150.37690000,149.71770000,149.83370000
-0.46911881,150.16330000,150.37080000,149.77260000,149.74820000
-0.46511881,149.08290000,149.76040000,149.60780000,149.82760000
-0.46111881,148.82040000,149.62610000,149.65060000,149.88860000
-0.45711881,149.40030000,149.95570000,149.87030000,149.92520000
-0.45311881,149.62000000,150.19990000,150.14500000,150.02900000
-0.44911881,149.49800000,150.37690000,150.48680000,150.16940000
-0.44511881,149.54070000,150.30980000,150.28530000,150.40740000
-0.44111882,149.71160000,149.98630000,149.54070000,150.74920000
-0.43711882,149.86420000,149.89470000,149.21720000,150.59660000
-0.43311882,149.99240000,150.01680000,149.32710000,149.94960000
-0.42911882,149.90080000,150.20600000,149.45520000,149.77260000
-0.42511882,149.59560000,150.46850000,149.60780000,150.08390000
-0.42111882,149.43690000,150.37690000,149.77260000,150.16330000
-0.41711882,149.43080000,149.93130000,149.91300000,150.02900000
-0.41311882,149.61390000,149.78480000,150.08390000,149.91300000
-0.40911882,149.98630000,149.93130000,150.27310000,149.80930000
-0.40511882,150.07780000,150.04730000,150.21820000,149.71770000
-0.40111882,149.90080000,150.13280000,149.92520000,149.65670000
-0.39711882,149.65670000,150.27930000,149.68110000,149.72380000
-0.39311882,149.36370000,150.46240000,149.50410000,149.91910000
-0.38911882,149.30870000,150.45630000,149.60170000,149.92520000
-0.38511882,149.52240000,150.24870000,150.00460000,149.70550000
-0.38111882,149.57730000,150.21820000,150.04120000,150.05950000
-0.37711882,149.46740000,150.38300000,149.72380000,150.97510000
-0.37311882,149.60780000,150.30360000,149.46740000,151.01170000
-0.36911882,149.96800000,149.98020000,149.24770000,150.16330000
-0.36511882,150.11440000,149.93130000,149.54680000,149.74210000
-0.36111882,150.02290000,150.18160000,150.36470000,149.74820000
-0.35711882,149.98630000,150.04120000,150.57220000,149.80310000
-0.35311882,150.00460000,149.51630000,150.16940000,149.94350000
-0.34911882,149.94960000,149.48580000,149.85200000,149.91910000
-0.34511882,149.83980000,149.95570000,149.62000000,149.72380000
-0.34111882,149.76040000,150.09610000,149.69940000,149.66280000
-0.33711882,149.72990000,149.91300000,150.12670000,149.74820000
-0.33311882,149.60780000,149.99240000,150.04120000,149.71770000
-0.32911882,149.41250000,150.32200000,149.44300000,149.56510000
-0.32511882,149.44300000,150.32200000,149.35150000,149.64450000
-0.32111882,149.69940000,149.99240000,149.76040000,149.91910000
-0.31711882,149.80930000,149.90080000,149.91910000,150.21820000
-0.31311882,149.75430000,150.05950000,149.82760000,150.52950000
-0.30911882,149.93130000,150.06560000,149.75430000,150.46240000
-0.30511882,150.32810000,149.92520000,149.67500000,150.01680000
-0.30111882,150.26700000,149.92520000,149.80930000,149.80310000
