Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51208216,149.84590000,149.79700000,150.30980000,149.99240000
-0.50808216,150.02900000,149.87030000,149.87640000,150.15110000
-0.50408216,150.12670000,149.90690000,149.90690000,150.09610000
-0.50008216,150.16330000,149.91300000,150.40130000,149.84590000
-0.49608216,149.90080000,149.84590000,150.38300000,149.73600000
-0.49208216,149.36370000,149.70550000,149.85810000,149.78480000
-0.48808216,149.13170000,149.76040000,149.67500000,149.66280000
-0.48408216,149.21720000,149.99240000,149.83980000,149.37590000
-0.48008216,149.37590000,150.16940000,149.90690000,149.52240000
-0.47608216,149.58950000,150.25480000,149.87640000,150.10830000
-0.47208216,149.75430000,150.33420000,149.96190000,150.22430000
-0.46808216,149.84590000,150.40130000,150.15110000,149.87030000
-0.46408216,149.93130000,150.34640000,150.16330000,149.73600000
-0.46008216,149.99850000,150.18160000,149.99850000,149.80310000
-0.45608216,149.93740000,150.00460000,149.76650000,149.96190000
-0.45208216,149.74210000,149.80930000,149.49190000,150.20600000
-0.44808216,149.68110000,149.90080000,149.33320000,150.24260000
-0.44408216,149.74820000,150.26700000,149.29650000,150.08390000
-0.44008216,149.84590000,150.43180000,149.62610000,149.81540000
-0.43608216,149.96800000,150.38300000,150.29140000,149.46740000
-0.43208216,149.96800000,150.46240000,150.52340000,149.34540000
-0.42808216,149.85810000,150.64550000,150.30360000,149.47970000
-0.42408216,149.70550000,150.68820000,150.09610000,149.65670000
-0.42008216,149.52240000,150.60270000,149.90080000,149.86420000
-0.41608216,149.51630000,150.30980000,149.66890000,150.07170000
-0.41208216,149.66890000,149.82760000,149.41250000,150.27310000
-0.40808216,149.96800000,149.72380000,149.51630000,150.10830000
-0.40408216,150.38300000,150.02290000,149.98020000,149.56510000
-0.40008216,150.46240000,150.05340000,150.04120000,149.58950000
-0.39608216,150.19990000,149.82150000,149.69940000,150.14500000
-0.39208216,150.01070000,149.90690000,149.57120000,150.51120000
-0.38808216,149.89470000,150.28530000,149.65670000,150.67600000
-0.38408216,149.96800000,150.37690000,149.72990000,150.54780000
-0.38008216,150.24870000,150.17550000,149.80310000,150.13890000
-0.37608216,150.19380000,150.04120000,149.71160000,149.85810000
-0.37208216,149.79700000,149.96190000,149.44910000,149.72990000
-0.36808216,149.71770000,150.13890000,149.41860000,149.58340000
-0.36408216,149.96190000,150.57220000,149.60780000,149.43080000
-0.36008216,149.88250000,150.69430000,149.75430000,149.63840000
-0.35608216,149.49190000,150.51730000,149.85200000,150.18770000
-0.35208216,149.39420000,150.21820000,149.93740000,150.41350000
-0.34808216,149.57120000,149.80310000,150.01070000,150.27930000
-0.34408216,149.83980000,149.72380000,149.88250000,150.33420000
-0.34008216,150.19380000,149.98630000,149.54070000,150.56000000
-0.33608216,150.28530000,150.17550000,149.62610000,150.44400000
-0.33208216,150.10830000,150.30360000,150.15110000,150.01070000
-0.32808216,149.82760000,150.18770000,150.27310000,149.82760000
-0.32408216,149.43080000,149.82760000,149.98630000,149.90080000
-0.32008216,149.55290000,149.61390000,149.88860000,150.09610000
-0.31608216,150.20600000,149.54070000,149.98630000,150.43180000
-0.31208216,150.39520000,149.78480000,149.94350000,150.30980000
-0.30808216,150.12050000,150.34640000,149.78480000,149.72380000
-0.30408216,149.88250000,150.46240000,149.58340000,149.57730000
