Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51349051,149.92520000,149.87640000,149.98020000,149.63220000
-0.50949051,149.75430000,149.50410000,149.56510000,149.94350000
-0.50549051,149.63220000,149.38200000,149.62610000,150.13280000
-0.50149051,149.54070000,149.48580000,150.17550000,150.18770000
-0.49749051,149.75430000,149.77870000,150.20600000,150.09000000
-0.49349051,150.27930000,150.23040000,149.73600000,149.82760000
-0.48949051,150.30980000,150.46240000,149.57730000,149.80930000
-0.48549051,149.84590000,150.44400000,149.73600000,150.07170000
-0.48149051,149.63840000,150.28530000,149.80930000,149.87640000
-0.47749051,149.69330000,149.97410000,149.80310000,149.25990000
-0.47349051,149.64450000,149.92520000,149.77260000,149.02190000
-0.46949051,149.52850000,150.14500000,149.71160000,149.18060000
-0.46549051,149.47360000,150.15720000,149.67500000,149.32710000
-0.46149051,149.50410000,149.98630000,149.63840000,149.46130000
-0.45749051,149.41250000,149.80310000,149.83980000,149.68720000
-0.45349051,149.19280000,149.60780000,150.24870000,149.96190000
-0.44949051,149.30270000,149.70550000,150.45010000,150.10220000
-0.44549051,149.72380000,150.10830000,150.43790000,150.06560000
-0.44149051,149.98630000,150.10830000,150.31590000,150.09610000
-0.43749051,150.07780000,149.70550000,150.09000000,150.17550000
-0.43349051,150.03510000,149.60780000,149.91300000,150.09000000
-0.42949051,149.82760000,149.79100000,149.79700000,149.84590000
-0.42549051,149.87030000,150.00460000,149.86420000,149.72380000
-0.42149051,150.18160000,150.24260000,150.12670000,149.72380000
-0.41749051,149.99850000,150.25480000,150.16330000,149.85200000
-0.41349051,149.33930000,150.02900000,149.96800000,150.12670000
-0.40949051,149.27820000,150.09000000,149.85200000,150.05950000
-0.40549051,149.83980000,150.42570000,149.80310000,149.63840000
-0.40149051,149.95570000,150.42570000,149.79700000,149.66280000
-0.39749051,149.63840000,150.07170000,149.82760000,150.12050000
-0.39349051,149.68110000,150.07170000,150.04730000,150.30980000
-0.38949051,150.07780000,150.40740000,150.45630000,150.25480000
-0.38549051,150.19990000,150.47450000,150.30360000,150.00460000
-0.38149051,150.06560000,150.28530000,149.58950000,149.55290000
-0.37749051,149.91300000,150.10830000,149.41860000,149.55900000
-0.37349051,149.74210000,149.96190000,149.81540000,150.01680000
-0.36949051,149.68110000,149.84590000,149.79700000,150.20600000
-0.36549051,149.74820000,149.77870000,149.36980000,150.14500000
-0.36149051,149.84590000,149.90080000,149.38810000,149.93740000
-0.35749051,149.96800000,150.23650000,149.82760000,149.60170000
-0.35349051,149.96800000,150.19990000,150.07170000,149.36980000
-0.34949051,149.85200000,149.78480000,150.10220000,149.27820000
-0.34549051,149.72990000,149.77260000,150.06560000,149.27820000
-0.34149051,149.60780000,150.13890000,149.95570000,149.38810000
-0.33749051,149.60780000,150.41350000,149.83370000,149.56510000
-0.33349051,149.73600000,150.60270000,149.72380000,149.79700000
-0.32949051,149.81540000,150.45010000,149.69940000,149.84590000
-0.32549051,149.82760000,149.94350000,149.77260000,149.67500000
-0.32149051,150.02900000,149.80310000,149.77870000,149.75430000
-0.31749051,150.38910000,150.02290000,149.70550000,150.05950000
-0.31349051,150.48070000,150.12670000,149.70550000,150.21210000
-0.30949051,150.28530000,150.13280000,149.76650000,150.19380000
-0.30549051,150.10830000,150.00460000,149.80310000,150.13280000
