Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51004352,150.19990000,150.05340000,149.78480000,149.45520000
-0.50604352,150.01070000,149.93740000,149.60780000,149.88860000
-0.50204352,149.72990000,149.87640000,149.66280000,150.18160000
-0.49804352,149.36370000,149.88250000,149.92520000,150.33420000
-0.49404352,149.35760000,149.91300000,149.96190000,150.34640000
-0.49004352,149.71160000,149.95570000,149.76040000,150.19380000
-0.48604352,150.07170000,150.06560000,149.66280000,150.21820000
-0.48204352,150.42570000,150.23040000,149.65060000,150.41960000
-0.47804352,150.38910000,150.34030000,149.80310000,150.44400000
-0.47404352,149.94350000,150.39520000,150.12050000,150.30360000
-0.47004352,149.74820000,150.37080000,150.14500000,150.27930000
-0.46604352,149.80930000,150.29140000,149.85810000,150.37080000
-0.46204352,149.69330000,150.02290000,149.82150000,150.31590000
-0.45804352,149.41250000,149.59560000,150.01070000,150.13280000
-0.45404352,149.49800000,149.57120000,150.16940000,150.04120000
-0.45004352,149.93740000,149.96800000,150.29760000,150.04730000
-0.44604352,150.15110000,150.10830000,150.19380000,150.12050000
-0.44204352,150.14500000,149.98630000,149.83980000,150.27930000
-0.43804352,149.96190000,150.12670000,149.92520000,150.13280000
-0.43404352,149.59560000,150.51730000,150.44400000,149.69330000
-0.43004352,149.47360000,150.51730000,150.60270000,149.54070000
-0.42604352,149.58950000,150.13890000,150.40740000,149.66890000
-0.42204352,149.84590000,149.91300000,150.16940000,149.90080000
-0.41804352,150.24260000,149.80930000,149.87640000,150.26090000
-0.41404352,150.11440000,150.17550000,149.79700000,150.02290000
-0.41004352,149.44910000,151.01170000,149.94960000,149.19280000
-0.40604352,149.35760000,151.04220000,149.99240000,148.97310000
-0.40204352,149.84590000,150.26700000,149.94350000,149.36370000
-0.39804352,150.00460000,149.90690000,149.82150000,149.75430000
-0.39404352,149.85200000,149.96800000,149.62610000,150.13890000
-0.39004352,149.74820000,150.04730000,149.64450000,150.29760000
-0.38604352,149.66890000,150.20600000,149.88860000,150.19990000
-0.38204352,149.80310000,150.05340000,149.72990000,150.16940000
-0.37804352,150.16330000,149.59560000,149.16230000,150.20600000
-0.37404352,150.01070000,149.59560000,149.30270000,150.06560000
-0.37004352,149.33930000,150.04730000,150.14500000,149.77870000
-0.36604352,149.27210000,150.21820000,150.38910000,149.60170000
-0.36204352,149.80310000,150.10220000,150.01680000,149.56510000
-0.35804352,150.07780000,150.15110000,149.85200000,149.56510000
-0.35404352,150.12050000,150.33420000,149.87030000,149.60170000
-0.35004352,149.98630000,150.41960000,149.94350000,149.77260000
-0.34604352,149.66280000,150.41960000,150.08390000,150.04120000
-0.34204352,149.63220000,150.32810000,150.02290000,150.27930000
-0.33804353,149.90690000,150.14500000,149.77260000,150.46850000
-0.33404353,150.00460000,150.12050000,149.69330000,150.35250000
-0.33004353,149.93740000,150.27310000,149.80310000,149.95570000
-0.32604353,149.80930000,150.25480000,149.68720000,149.57730000
-0.32204353,149.59560000,150.07780000,149.35150000,149.24160000
-0.31804353,149.71160000,149.93740000,149.38200000,149.18670000
-0.31404353,150.16330000,149.85200000,149.76650000,149.41250000
-0.31004353,150.28530000,149.73600000,149.91910000,149.74210000
-0.30604353,150.07170000,149.62610000,149.81540000,150.14500000
-0.30204353,149.94960000,149.58340000,149.80310000,150.26090000
