Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51330563,149.66280000,150.15110000,149.73600000,149.86420000
-0.50930563,150.02900000,149.83370000,149.36980000,150.11440000
-0.50530563,149.98020000,149.57730000,149.36370000,150.11440000
-0.50130563,149.52850000,149.37590000,149.72990000,149.85810000
-0.49730563,149.34540000,149.58950000,150.02900000,149.69940000
-0.49330563,149.41860000,150.21210000,150.23650000,149.62610000
-0.48930563,149.59560000,150.38910000,150.29140000,149.80930000
-0.48530563,149.86420000,150.12050000,150.16940000,150.26700000
-0.48130563,150.10220000,149.89470000,150.01680000,150.30360000
-0.47730563,150.27310000,149.68720000,149.85810000,149.92520000
-0.47330563,150.20600000,149.86420000,149.74820000,149.62610000
-0.46930563,149.87640000,150.43790000,149.69940000,149.40030000
-0.46530563,149.82760000,150.55390000,149.71160000,149.41250000
-0.46130563,150.07780000,150.17550000,149.78480000,149.66890000
-0.45730563,149.93130000,150.17550000,149.74820000,149.78480000
-0.45330563,149.40640000,150.56000000,149.58950000,149.72990000
-0.44930563,149.36980000,150.41960000,149.70550000,149.87640000
-0.44530563,149.83370000,149.77260000,150.09000000,150.21210000
-0.44130563,150.04120000,149.62000000,150.17550000,150.15110000
-0.43730563,149.98020000,149.93740000,149.97410000,149.69330000
-0.43330563,150.05950000,150.25480000,149.85810000,149.56510000
-0.42930563,150.24260000,150.59050000,149.82760000,149.76040000
-0.42530563,150.28530000,150.37080000,149.72380000,149.98630000
-0.42130563,150.19380000,149.58340000,149.57730000,150.26090000
-0.41730563,149.90690000,149.49800000,149.40030000,150.08390000
-0.41330563,149.43690000,150.11440000,149.22940000,149.44300000
-0.40930563,149.26600000,150.30360000,149.19280000,149.27210000
-0.40530563,149.43080000,150.07170000,149.26600000,149.57120000
-0.40130563,149.49800000,149.98020000,149.62610000,149.66280000
-0.39730563,149.47970000,150.00460000,150.25480000,149.54070000
-0.39330563,149.50410000,149.97410000,150.28530000,149.67500000
-0.38930563,149.54070000,149.90690000,149.70550000,150.03510000
-0.38530563,149.66280000,149.90690000,149.39420000,150.23040000
-0.38130563,149.87030000,149.95570000,149.35760000,150.24870000
-0.37730563,149.78480000,150.07170000,149.49190000,150.30360000
-0.37330563,149.42470000,150.26090000,149.80310000,150.40130000
-0.36930563,149.20500000,150.25480000,149.88860000,150.21820000
-0.36530563,149.13170000,150.06560000,149.72990000,149.76040000
-0.36130563,149.34540000,149.97410000,149.72380000,149.76650000
-0.35730563,149.85200000,149.97410000,149.86420000,150.25480000
-0.35330563,149.97410000,150.06560000,149.86420000,150.29760000
-0.34930563,149.70550000,150.27310000,149.72990000,149.91300000
-0.34530563,149.47970000,150.21210000,149.69330000,149.66890000
-0.34130563,149.27210000,149.88250000,149.73600000,149.55290000
-0.33730563,149.46740000,149.82150000,149.88860000,149.64450000
-0.33330563,150.09000000,150.01680000,150.15110000,149.94350000
-0.32930563,149.99850000,150.14500000,150.10830000,150.15110000
-0.32530563,149.19890000,150.19990000,149.74210000,150.26090000
-0.32130563,149.02190000,150.13280000,149.83370000,150.18770000
-0.31730563,149.47360000,149.91910000,150.35860000,149.90080000
-0.31330563,149.51020000,149.96800000,150.46240000,149.99850000
-0.30930563,149.14400000,150.23650000,150.15720000,150.51120000
-0.30530563,149.19890000,150.59660000,149.82150000,150.36470000
