Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51381418,149.96190000,149.29050000,150.15110000,150.27310000
-0.50981418,149.84590000,149.57120000,150.21210000,150.29760000
-0.50581418,149.69940000,149.76040000,150.08390000,150.15720000
-0.50181418,149.51630000,149.85200000,149.76650000,149.87640000
-0.49781418,149.52850000,149.90690000,149.71160000,149.66890000
-0.49381418,149.74210000,149.90080000,149.93740000,149.55290000
-0.48981418,149.70550000,149.85810000,149.93740000,149.64450000
-0.48581418,149.41860000,149.76040000,149.71770000,149.95570000
-0.48181418,149.47970000,149.91300000,149.74210000,150.08390000
-0.47781418,149.87640000,150.30360000,150.00460000,150.02900000
-0.47381418,149.94350000,150.29760000,150.09610000,149.80930000
-0.46981418,149.67500000,149.88250000,150.01070000,149.40640000
-0.46581418,149.52240000,149.83980000,149.98630000,149.49800000
-0.46181418,149.47360000,150.14500000,150.02290000,150.07170000
-0.45781418,149.52850000,150.41350000,149.87640000,150.30360000
-0.45381418,149.69330000,150.63940000,149.56510000,150.17550000
-0.44981418,149.86420000,150.63330000,149.49800000,150.19990000
-0.44581418,150.02290000,150.36470000,149.68110000,150.35860000
-0.44181418,150.10830000,150.27930000,149.89470000,150.24870000
-0.43781418,150.10830000,150.38300000,150.11440000,149.90080000
-0.43381418,150.02290000,150.33420000,150.19990000,149.65670000
-0.42981418,149.85810000,150.13890000,150.12050000,149.51630000
-0.42581418,149.69940000,150.11440000,150.05950000,149.72990000
-0.42181418,149.55290000,150.26700000,150.01070000,150.27930000
-0.41781418,149.74210000,150.21820000,149.96190000,150.52950000
-0.41381418,150.27930000,149.96800000,149.92520000,150.49290000
-0.40981418,150.24870000,149.87030000,149.80930000,150.06560000
-0.40581418,149.66280000,149.92520000,149.63220000,149.25380000
-0.40181418,149.44910000,150.10220000,149.59560000,149.14400000
-0.39781418,149.60780000,150.41960000,149.68720000,149.76650000
-0.39381418,149.74210000,150.41960000,149.94960000,149.94350000
-0.38981418,149.85810000,150.09000000,150.36470000,149.64450000
-0.38581418,149.85200000,149.96800000,150.49290000,149.87030000
-0.38181418,149.71770000,150.02900000,150.32810000,150.56610000
-0.37781418,149.68110000,150.19380000,149.97410000,150.74920000
-0.37381418,149.72990000,150.45630000,149.44910000,150.40740000
-0.36981418,149.85810000,150.37080000,149.25990000,150.15720000
-0.36581418,150.05340000,149.93740000,149.45520000,149.98630000
-0.36181418,150.01680000,149.72380000,149.40640000,150.00460000
-0.35781418,149.74820000,149.72380000,149.13170000,150.22430000
-0.35381418,149.71770000,149.93740000,149.12560000,150.19990000
-0.34981418,149.91910000,150.37080000,149.35760000,149.95570000
-0.34581418,149.98630000,150.46240000,149.60170000,149.80310000
-0.34181418,149.91910000,150.21820000,149.83980000,149.75430000
-0.33781418,149.83370000,149.94960000,149.80930000,149.79100000
-0.33381418,149.72990000,149.65670000,149.50410000,149.93740000
-0.32981418,149.64450000,149.63840000,149.29650000,149.89470000
-0.32581418,149.58340000,149.90080000,149.19280000,149.65670000
-0.32181418,149.60780000,149.99240000,149.22330000,149.80310000
-0.31781418,149.71770000,149.90690000,149.37590000,150.33420000
-0.31381418,149.83370000,149.90690000,149.60170000,150.40130000
-0.30981418,149.92520000,149.98630000,149.86420000,150.01070000
-0.30581418,150.03510000,149.92520000,150.09610000,149.77260000
