Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51372316,149.92520000,150.96900000,150.24260000,149.47360000
-0.50972316,149.74210000,150.90180000,150.18770000,150.18770000
-0.50572316,149.65670000,150.56000000,150.23650000,150.26090000
-0.50172316,149.66280000,149.95570000,150.38910000,149.72380000
-0.49772316,149.73600000,149.82760000,150.27930000,149.54070000
-0.49372316,149.89470000,150.21820000,149.90690000,149.71770000
-0.48972316,149.74820000,150.17550000,149.76650000,149.72380000
-0.48572316,149.30270000,149.71770000,149.87030000,149.57730000
-0.48172316,149.18060000,149.59560000,149.85200000,149.59560000
-0.47772316,149.37590000,149.78480000,149.75430000,149.76040000
-0.47372316,149.58950000,149.99850000,149.57120000,149.96190000
-0.46972316,149.80930000,150.23040000,149.30870000,150.18160000
-0.46572316,149.88250000,150.24870000,149.39420000,150.29760000
-0.46172316,149.76650000,150.03510000,149.80930000,150.29140000
-0.45772316,149.88250000,150.03510000,150.10220000,150.18770000
-0.45372316,150.20600000,150.24870000,150.24870000,149.96190000
-0.44972316,150.23650000,150.21820000,150.26700000,150.12050000
-0.44572316,149.96190000,149.94350000,150.13890000,150.67600000
-0.44172316,149.89470000,149.94350000,150.05950000,150.59050000
-0.43772316,150.03510000,150.20600000,150.05340000,149.88250000
-0.43372316,150.10220000,150.30360000,149.82150000,149.62000000
-0.42972316,150.11440000,150.26090000,149.38200000,149.82760000
-0.42572316,149.99240000,150.04120000,149.34540000,149.77260000
-0.42172316,149.72990000,149.64450000,149.72380000,149.46740000
-0.41772316,149.76040000,149.73600000,149.98630000,149.61390000
-0.41372316,150.09610000,150.32200000,150.12050000,150.19380000
-0.40972316,150.14500000,150.47450000,150.26090000,150.34030000
-0.40572316,149.90690000,150.20600000,150.38300000,150.04730000
-0.40172316,149.99240000,149.99850000,150.32810000,149.95570000
-0.39772316,150.39520000,149.83980000,150.10220000,150.07170000
-0.39372316,150.43180000,149.76040000,149.86420000,149.95570000
-0.38972316,150.11440000,149.77260000,149.63220000,149.63840000
-0.38572316,149.88860000,149.80310000,149.64450000,149.57730000
-0.38172316,149.76650000,149.85200000,149.91910000,149.78480000
-0.37772316,149.57120000,149.94350000,149.95570000,149.87030000
-0.37372316,149.33320000,150.08390000,149.76040000,149.81540000
-0.36972316,149.29050000,149.98630000,149.63840000,149.99240000
-0.36572316,149.44910000,149.62000000,149.60170000,150.38300000
-0.36172316,149.77870000,149.76040000,149.57730000,150.37690000
-0.35772316,150.27930000,150.36470000,149.58950000,149.98630000
-0.35372316,150.27310000,150.69430000,149.55290000,149.84590000
-0.34972316,149.73600000,150.74310000,149.46130000,149.98020000
-0.34572316,149.57730000,150.53560000,149.58340000,149.80310000
-0.34172316,149.79700000,150.08390000,149.89470000,149.34540000
-0.33772316,149.91910000,149.74210000,149.98020000,149.33930000
-0.33372316,149.94350000,149.54070000,149.83370000,149.76650000
-0.32972316,150.05950000,149.49190000,149.77260000,150.09610000
-0.32572316,150.26090000,149.59560000,149.79100000,150.29140000
-0.32172316,150.21210000,149.81540000,149.77260000,150.37080000
-0.31772316,149.92520000,150.11440000,149.74820000,150.28530000
-0.31372316,149.62610000,150.49290000,149.54680000,150.26700000
-0.30972316,149.33320000,150.93840000,149.18670000,150.32810000
-0.30572316,149.34540000,150.78590000,149.06460000,150.05340000
