Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50981661,150.04730000,150.60880000,149.96190000,149.98020000
-0.50581661,149.80930000,150.19990000,149.91300000,150.15720000
-0.50181661,149.56510000,150.13890000,149.89470000,150.07780000
-0.49781661,149.31480000,150.42570000,149.91300000,149.75430000
-0.49381661,149.38200000,150.46850000,149.83980000,149.66890000
-0.48981661,149.75430000,150.27310000,149.68110000,149.81540000
-0.48581661,149.94350000,150.15110000,149.46740000,149.87640000
-0.48181661,149.94350000,150.12670000,149.19890000,149.85200000
-0.47781661,149.74820000,150.04730000,149.34540000,149.90690000
-0.47381661,149.35150000,149.92520000,149.89470000,150.01680000
-0.46981661,149.41250000,149.90080000,150.18770000,150.10220000
-0.46581661,149.94960000,149.98020000,150.19990000,150.15720000
-0.46181661,150.02900000,149.99240000,150.16330000,150.15720000
-0.45781661,149.63840000,149.94960000,150.04120000,150.10220000
-0.45381661,149.72990000,149.79100000,149.96190000,150.02290000
-0.44981661,150.27930000,149.52240000,149.94350000,149.93130000
-0.44581661,150.27930000,149.65060000,149.80310000,149.76040000
-0.44181662,149.74210000,150.19380000,149.56510000,149.52240000
-0.43781662,149.58950000,150.15720000,149.47970000,149.47970000
-0.43381662,149.83370000,149.53460000,149.56510000,149.62610000
-0.42981662,149.84590000,149.49800000,149.58950000,149.98630000
-0.42581662,149.63840000,150.04120000,149.57120000,150.56610000
-0.42181662,149.60170000,150.16940000,149.65670000,150.50510000
-0.41781662,149.73600000,149.87640000,149.85200000,149.80930000
-0.41381662,149.83370000,149.80930000,149.85810000,149.45520000
-0.40981662,149.89470000,149.93740000,149.68720000,149.44910000
-0.40581662,149.82760000,150.05340000,149.47970000,149.48580000
-0.40181662,149.63220000,150.16330000,149.24160000,149.57730000
-0.39781662,149.60170000,150.19380000,149.21720000,149.80310000
-0.39381662,149.72990000,150.13280000,149.40030000,150.15110000
-0.38981662,149.85200000,150.04120000,149.57730000,150.29760000
-0.38581662,149.96190000,149.91300000,149.72380000,150.21820000
-0.38181662,149.98020000,149.94350000,149.83370000,150.09610000
-0.37781662,149.88860000,150.12670000,149.87030000,149.92520000
-0.37381662,149.95570000,150.21820000,149.93130000,149.83980000
-0.36981662,150.17550000,150.21820000,150.01070000,149.84590000
-0.36581662,150.07780000,150.13280000,149.89470000,149.90690000
-0.36181662,149.65670000,149.95570000,149.59560000,150.01680000
-0.35781662,149.71160000,149.87030000,149.44910000,150.09610000
-0.35381662,150.22430000,149.88860000,149.46130000,150.13890000
-0.34981662,150.43790000,149.88860000,149.54680000,150.23650000
-0.34581662,150.33420000,149.87030000,149.69330000,150.40740000
-0.34181662,150.26700000,149.95570000,149.91910000,150.16940000
-0.33781662,150.23650000,150.11440000,150.21210000,149.54070000
-0.33381662,150.11440000,150.26090000,150.29760000,149.35150000
-0.32981662,149.91910000,150.37690000,150.17550000,149.58950000
-0.32581662,149.95570000,150.35250000,149.99240000,150.01680000
-0.32181662,150.23040000,150.18160000,149.76040000,150.64550000
-0.31781662,150.23650000,149.99850000,149.69940000,150.63940000
-0.31381662,149.96800000,149.80310000,149.81540000,149.98630000
-0.30981662,149.88250000,149.93740000,149.99850000,149.68720000
-0.30581662,149.98020000,150.41350000,150.25480000,149.74820000
-0.30181662,149.95570000,150.35250000,150.21210000,149.76040000
