Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51072643,149.49190000,150.29760000,149.93130000,150.07780000
-0.50672643,149.91300000,150.16940000,150.02290000,149.85810000
-0.50272643,150.21820000,150.01070000,149.85200000,149.68110000
-0.49872643,150.40740000,149.82150000,149.41860000,149.56510000
-0.49472643,150.24260000,149.88860000,149.30270000,149.62000000
-0.49072643,149.74820000,150.22430000,149.51630000,149.83370000
-0.48672643,149.21110000,150.23040000,149.60780000,150.13280000
-0.48272643,148.66180000,149.92520000,149.57120000,150.48070000
-0.47872643,148.75940000,149.71770000,149.65060000,150.54170000
-0.47472643,149.51630000,149.61390000,149.81540000,150.29140000
-0.47072643,149.89470000,149.62000000,149.96190000,150.04730000
-0.46672643,149.86420000,149.74210000,150.08390000,149.80310000
-0.46272643,149.96800000,149.83370000,150.04730000,149.84590000
-0.45872643,150.16330000,149.88250000,149.85200000,150.19990000
-0.45472643,150.13280000,149.87640000,149.79700000,150.17550000
-0.45072643,149.89470000,149.78480000,149.91300000,149.77260000
-0.44672643,149.71160000,149.90690000,149.77260000,149.67500000
-0.44272643,149.59560000,150.24870000,149.38810000,149.87640000
-0.43872643,149.63220000,150.15720000,149.33930000,150.04120000
-0.43472643,149.82150000,149.62000000,149.63840000,150.15720000
-0.43072643,149.91910000,149.58340000,149.61390000,150.45010000
-0.42672643,149.93740000,150.04120000,149.26600000,150.88960000
-0.42272643,149.75430000,150.23040000,149.23550000,150.86520000
-0.41872643,149.36370000,150.15720000,149.51020000,150.38300000
-0.41472643,149.36370000,149.99240000,149.57120000,149.99240000
-0.41072643,149.75430000,149.71770000,149.41250000,149.70550000
-0.40672643,149.93740000,149.84590000,149.42470000,149.77870000
-0.40272643,149.91910000,150.40740000,149.57730000,150.24260000
-0.39872643,149.82150000,150.31590000,149.87640000,150.34030000
-0.39472643,149.63220000,149.58340000,150.32810000,150.05950000
-0.39072643,149.60780000,149.45520000,150.22430000,149.92520000
-0.38672643,149.74820000,149.91300000,149.54680000,149.90080000
-0.38272643,149.77870000,150.21210000,149.49190000,150.14500000
-0.37872643,149.68720000,150.36470000,150.05340000,150.65770000
-0.37472643,149.74820000,150.35250000,150.12670000,150.68820000
-0.37072643,149.95570000,150.13890000,149.72990000,150.23040000
-0.36672643,149.93130000,150.14500000,149.54680000,149.99850000
-0.36272643,149.69330000,150.35860000,149.58950000,149.99240000
-0.35872643,149.49190000,150.33420000,149.55900000,149.91910000
-0.35472643,149.35760000,150.08390000,149.47360000,149.81540000
-0.35072643,149.20500000,149.97410000,149.58950000,149.69940000
-0.34672643,149.04020000,150.02290000,149.88860000,149.57730000
-0.34272643,149.30870000,149.90690000,150.03510000,149.60780000
-0.33872644,150.01070000,149.62610000,150.03510000,149.80310000
-0.33472644,150.12050000,149.71160000,149.88250000,149.85200000
-0.33072644,149.61390000,150.15110000,149.58340000,149.73600000
-0.32672644,149.54070000,150.33420000,149.50410000,149.91300000
-0.32272644,149.87640000,150.26700000,149.66890000,150.37080000
-0.31872644,150.03510000,150.06560000,149.63840000,150.37080000
-0.31472644,150.01680000,149.73600000,149.43080000,149.91300000
-0.31072644,149.95570000,149.49800000,149.43080000,149.72380000
-0.30672644,149.86420000,149.36980000,149.63840000,149.78480000
-0.30272644,149.68110000,149.54070000,149.66280000,150.01070000
