Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51425485,150.40740000,149.82150000,149.55900000,149.82150000
-0.51025485,150.33420000,150.27930000,149.54070000,150.10830000
-0.50625485,150.24870000,150.34030000,149.72380000,150.44400000
-0.50225485,150.15720000,150.00460000,150.09610000,150.81640000
-0.49825485,149.98020000,149.87640000,150.15720000,150.75530000
-0.49425485,149.72380000,149.96800000,149.88250000,150.24870000
-0.49025485,149.79700000,149.99850000,149.75430000,149.99240000
-0.48625485,150.24260000,149.96800000,149.75430000,149.99850000
-0.48225485,150.09000000,150.09000000,149.87640000,149.88860000
-0.47825485,149.35150000,150.35250000,150.12670000,149.69330000
-0.47425485,149.29650000,150.32200000,150.18770000,149.71770000
-0.47025485,149.91910000,150.02900000,150.07170000,149.95570000
-0.46625485,150.04730000,149.78480000,149.88250000,150.15720000
-0.46225485,149.69330000,149.58950000,149.61390000,150.30360000
-0.45825485,149.57120000,149.74210000,149.72990000,150.41350000
-0.45425485,149.66280000,150.22430000,150.24260000,150.46240000
-0.45025485,149.66280000,150.46240000,150.39520000,150.46240000
-0.44625485,149.55290000,150.43790000,150.17550000,150.43790000
-0.44225485,149.72990000,150.31590000,150.05950000,150.23650000
-0.43825485,150.18770000,150.09610000,150.05340000,149.87640000
-0.43425485,150.22430000,149.92520000,149.84590000,149.73600000
-0.43025485,149.85810000,149.81540000,149.46130000,149.82760000
-0.42625485,149.52850000,149.82150000,149.49190000,149.88860000
-0.42225485,149.24160000,149.94350000,149.93740000,149.91300000
-0.41825485,149.24770000,150.03510000,150.15110000,150.09000000
-0.41425485,149.56510000,150.08390000,150.12670000,150.40130000
-0.41025485,149.74210000,150.08390000,150.03510000,150.40130000
-0.40625485,149.75430000,150.01070000,149.85200000,150.07170000
-0.40225485,149.86420000,150.01070000,149.76650000,149.94960000
-0.39825485,150.05340000,150.07170000,149.77870000,150.02290000
-0.39425485,150.04730000,150.09610000,149.82150000,150.11440000
-0.39025485,149.85810000,150.05340000,149.91300000,150.21210000
-0.38625485,149.77260000,150.23040000,149.79100000,150.32810000
-0.38225485,149.81540000,150.62100000,149.47970000,150.45630000
-0.37825485,149.70550000,150.59050000,149.39420000,150.38910000
-0.37425485,149.46130000,150.15110000,149.54070000,150.10830000
-0.37025485,149.37590000,149.94350000,149.60170000,150.16940000
-0.36625485,149.47970000,149.98020000,149.58950000,150.57220000
-0.36225485,149.42470000,150.02290000,149.58340000,150.60270000
-0.35825485,149.21720000,150.08390000,149.55290000,150.25480000
-0.35425485,149.24770000,150.07780000,149.69940000,150.22430000
-0.35025485,149.51630000,149.99240000,150.00460000,150.51730000
-0.34625485,149.54070000,150.07780000,150.09000000,150.51120000
-0.34225486,149.31480000,150.31590000,149.93130000,150.23650000
-0.33825486,149.36980000,150.40130000,149.93740000,149.85810000
-0.33425486,149.68720000,150.32200000,150.12670000,149.41250000
-0.33025486,149.80930000,150.29140000,149.89470000,149.21110000
-0.32625486,149.71770000,150.30980000,149.27210000,149.29050000
-0.32225486,149.67500000,150.25480000,149.06460000,149.46740000
-0.31825486,149.67500000,150.14500000,149.27820000,149.76040000
-0.31425486,149.70550000,150.05950000,149.49800000,149.88860000
-0.31025486,149.76040000,150.02290000,149.74210000,149.82150000
-0.30625486,149.81540000,149.97410000,149.72380000,150.02290000
