Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51157957,149.51020000,149.75430000,149.32100000,149.90080000
-0.50757957,149.52240000,149.42470000,149.50410000,150.01070000
-0.50357957,149.72380000,149.54680000,149.65670000,150.12050000
-0.49957957,150.12050000,150.10830000,149.76040000,150.20600000
-0.49557957,150.08390000,150.34030000,149.78480000,150.34640000
-0.49157957,149.59560000,150.20600000,149.71160000,150.51730000
-0.48757957,149.56510000,150.26090000,149.69940000,150.57830000
-0.48357957,149.97410000,150.48680000,149.74820000,150.52950000
-0.47957957,150.07170000,150.37080000,149.86420000,150.35860000
-0.47557957,149.86420000,149.91300000,150.04120000,150.08390000
-0.47157957,149.77260000,149.85810000,150.10220000,149.88250000
-0.46757957,149.81540000,150.21820000,150.03510000,149.77870000
-0.46357957,149.69330000,150.23040000,149.94350000,149.79100000
-0.45957957,149.40640000,149.90690000,149.83370000,149.93740000
-0.45557957,149.52240000,149.75430000,149.77870000,149.93740000
-0.45157957,150.02900000,149.77260000,149.79700000,149.79700000
-0.44757957,150.23040000,149.83370000,149.77870000,149.76650000
-0.44357957,150.11440000,149.92520000,149.74210000,149.83370000
-0.43957957,150.11440000,150.10220000,149.60170000,149.89470000
-0.43557957,150.21820000,150.35250000,149.35760000,149.95570000
-0.43157957,150.07170000,150.30980000,149.30270000,149.94960000
-0.42757957,149.68720000,149.96190000,149.44910000,149.88250000
-0.42357957,149.60170000,149.99240000,149.48580000,149.87640000
-0.41957957,149.81540000,150.41960000,149.40640000,149.94350000
-0.41557957,149.90690000,150.38910000,149.40030000,149.98020000
-0.41157957,149.88250000,149.92520000,149.44910000,149.98630000
-0.40757957,149.91300000,149.83980000,149.55900000,149.92520000
-0.40357957,149.96800000,150.15110000,149.72990000,149.80930000
-0.39957957,150.01070000,150.06560000,149.80930000,149.71770000
-0.39557957,150.05950000,149.58950000,149.78480000,149.63840000
-0.39157957,149.79700000,149.61390000,149.82150000,149.77260000
-0.38757957,149.22940000,150.12670000,149.91910000,150.09610000
-0.38357957,149.13780000,150.33420000,149.75430000,150.45010000
-0.37957957,149.52240000,150.23650000,149.32100000,150.81640000
-0.37557957,149.80310000,150.16940000,149.52850000,150.75530000
-0.37157957,149.99240000,150.13280000,150.35860000,150.26700000
-0.36757957,149.85200000,150.05340000,150.57220000,149.94350000
-0.36357957,149.36980000,149.96190000,150.15720000,149.82760000
-0.35957957,149.42470000,149.78480000,149.87640000,149.69330000
-0.35557957,150.02290000,149.51020000,149.69940000,149.59560000
-0.35157957,150.17550000,149.66280000,149.80310000,149.52850000
-0.34757957,149.86420000,150.22430000,150.21210000,149.49190000
-0.34357957,149.82760000,150.39520000,150.21820000,149.76650000
-0.33957957,150.04120000,150.16330000,149.83370000,150.35860000
-0.33557957,150.04730000,150.09610000,149.62610000,150.29140000
-0.33157957,149.83370000,150.16940000,149.59560000,149.52850000
-0.32757957,149.83980000,150.20600000,149.61390000,149.48580000
-0.32357957,150.06560000,150.21820000,149.71770000,150.15110000
-0.31957957,149.98630000,150.13280000,149.55900000,150.43790000
-0.31557957,149.60170000,149.95570000,149.15010000,150.36470000
-0.31157957,149.47970000,149.87030000,149.21110000,150.08390000
-0.30757957,149.62610000,149.87640000,149.74210000,149.58950000
-0.30357957,149.71770000,149.93130000,149.89470000,149.51020000
