Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50877519,149.91910000,149.83980000,150.02290000,150.48680000
-0.50477519,149.67500000,150.05340000,149.53460000,150.10220000
-0.50077519,149.88860000,150.05950000,149.40640000,149.92520000
-0.49677519,150.54170000,149.88860000,149.68720000,149.96190000
-0.49277519,150.59660000,149.69330000,149.50410000,149.96800000
-0.48877519,150.04120000,149.46740000,148.86320000,149.96190000
-0.48477519,149.91300000,149.72990000,149.03410000,149.99240000
-0.48077519,150.19380000,150.46850000,149.98630000,150.05950000
-0.47677519,150.32810000,150.69430000,150.37080000,150.03510000
-0.47277519,150.34030000,150.38300000,150.16940000,149.91300000
-0.46877519,150.16330000,150.32200000,150.05950000,149.82150000
-0.46477519,149.80310000,150.49290000,149.99850000,149.73600000
-0.46077519,149.66280000,150.38910000,150.02900000,149.88860000
-0.45677519,149.74820000,150.01680000,150.15110000,150.27310000
-0.45277519,149.85200000,149.86420000,150.21820000,150.34030000
-0.44877519,150.00460000,149.93740000,150.23650000,150.09000000
-0.44477519,149.84590000,150.09000000,150.09610000,149.84590000
-0.44077519,149.35150000,150.32810000,149.82150000,149.61390000
-0.43677519,149.46740000,150.37690000,149.58340000,149.58950000
-0.43277519,150.16330000,150.21820000,149.40640000,149.79700000
-0.42877519,150.45630000,150.24870000,149.47360000,149.88860000
-0.42477519,150.32200000,150.46850000,149.78480000,149.87030000
-0.42077519,150.32200000,150.41350000,149.94350000,149.86420000
-0.41677519,150.44400000,150.09000000,149.94960000,149.87640000
-0.41277519,150.18160000,149.99850000,149.76040000,149.82150000
-0.40877519,149.55900000,150.13890000,149.38200000,149.68720000
-0.40477519,149.40640000,150.23040000,149.35150000,149.68720000
-0.40077519,149.73600000,150.29140000,149.67500000,149.79700000
-0.39677519,150.01070000,150.25480000,149.83980000,149.94350000
-0.39277519,150.23040000,150.10830000,149.85810000,150.10220000
-0.38877519,150.28530000,150.16940000,149.60780000,150.21820000
-0.38477519,150.16940000,150.41960000,149.08290000,150.26700000
-0.38077519,149.98630000,150.51120000,149.13170000,150.23040000
-0.37677519,149.74820000,150.44400000,149.76040000,150.10830000
-0.37277520,149.72380000,150.32810000,149.76040000,150.05340000
-0.36877520,149.93130000,150.15720000,149.14400000,150.08390000
-0.36477520,149.99850000,150.07170000,149.04020000,150.00460000
-0.36077520,149.94350000,150.08390000,149.42470000,149.83370000
-0.35677520,149.79100000,150.12050000,149.71160000,149.71160000
-0.35277520,149.52850000,150.18770000,149.90080000,149.65060000
-0.34877520,149.56510000,150.16330000,149.74210000,149.72990000
-0.34477520,149.90080000,150.04120000,149.21720000,149.94350000
-0.34077520,149.96800000,149.97410000,149.11950000,150.20600000
-0.33677520,149.76650000,149.94960000,149.43690000,150.49290000
-0.33277520,149.63840000,150.13280000,149.73600000,150.56000000
-0.32877520,149.56510000,150.51120000,150.02290000,150.40740000
-0.32477520,149.68720000,150.53560000,150.07780000,150.04730000
-0.32077520,150.02290000,150.21820000,149.90080000,149.50410000
-0.31677520,150.01680000,150.03510000,149.66280000,149.40640000
-0.31277520,149.67500000,149.98020000,149.38200000,149.79700000
-0.30877520,149.60170000,150.07780000,149.26600000,149.72990000
-0.30477520,149.78480000,150.32810000,149.31480000,149.19890000
-0.30077520,150.00460000,150.38910000,149.52240000,149.41860000
