Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50869826,149.63840000,150.13280000,149.47360000,149.62000000
-0.50469826,149.65060000,150.02290000,149.79100000,150.10830000
-0.50069826,149.76650000,150.02900000,149.90690000,150.29140000
-0.49669826,149.99850000,150.18160000,149.80310000,150.15110000
-0.49269826,150.15110000,150.12670000,149.82150000,149.96190000
-0.48869826,150.23040000,149.88860000,149.93130000,149.72380000
-0.48469826,150.04730000,149.74820000,150.05950000,149.69940000
-0.48069826,149.58950000,149.72990000,150.19990000,149.91910000
-0.47669826,149.56510000,149.62000000,150.08390000,149.91910000
-0.47269826,149.99240000,149.43080000,149.72380000,149.69330000
-0.46869826,150.02290000,149.43080000,149.52850000,149.74210000
-0.46469826,149.67500000,149.62000000,149.51630000,150.03510000
-0.46069826,149.61390000,149.74210000,149.43690000,150.27930000
-0.45669826,149.84590000,149.80310000,149.31480000,150.47450000
-0.45269826,149.82150000,149.73600000,149.30870000,150.31590000
-0.44869826,149.53460000,149.54070000,149.40030000,149.79700000
-0.44469826,149.55900000,149.53460000,149.64450000,149.71770000
-0.44069826,149.87640000,149.70550000,150.03510000,150.08390000
-0.43669826,150.05340000,149.87640000,149.96800000,150.12050000
-0.43269826,150.10830000,150.01070000,149.43080000,149.84590000
-0.42869826,150.01070000,150.20600000,149.33930000,149.74820000
-0.42469826,149.76650000,150.44400000,149.70550000,149.81540000
-0.42069826,149.68720000,150.47450000,149.72990000,149.93740000
-0.41669826,149.79100000,150.30980000,149.41250000,150.10830000
-0.41269826,149.71160000,150.03510000,149.56510000,150.19380000
-0.40869826,149.44910000,149.66280000,150.18160000,150.18160000
-0.40469826,149.41860000,149.69940000,150.12050000,150.15720000
-0.40069826,149.63220000,150.14500000,149.36370000,150.13890000
-0.39669826,149.66280000,150.34640000,149.29650000,149.90080000
-0.39269826,149.51630000,150.29140000,149.90690000,149.46740000
-0.38869826,149.51630000,150.34640000,150.12670000,149.40640000
-0.38469826,149.65670000,150.49900000,149.97410000,149.71770000
-0.38069826,149.65670000,150.39520000,149.80930000,149.98630000
-0.37669826,149.52240000,150.04730000,149.62610000,150.18770000
-0.37269826,149.48580000,149.77260000,149.63220000,150.30360000
-0.36869826,149.54680000,149.55900000,149.85200000,150.29760000
-0.36469826,149.63840000,149.84590000,149.84590000,150.19990000
-0.36069826,149.76650000,150.66380000,149.62610000,150.01070000
-0.35669826,149.76650000,150.54170000,149.64450000,150.01070000
-0.35269826,149.65060000,149.47970000,149.88250000,150.21820000
-0.34869826,149.50410000,149.26600000,150.09000000,150.24870000
-0.34469826,149.32710000,149.88860000,150.24870000,150.12050000
-0.34069826,149.30270000,150.13890000,150.30360000,150.02290000
-0.33669827,149.42470000,150.02290000,150.24260000,149.94350000
-0.33269827,149.53460000,150.01070000,150.12670000,150.09610000
-0.32869827,149.59560000,150.07170000,149.95570000,150.48680000
-0.32469827,149.84590000,150.09610000,149.86420000,150.49290000
-0.32069827,150.23650000,150.07780000,149.85810000,150.10220000
-0.31669827,150.51120000,150.15720000,149.98020000,149.92520000
-0.31269827,150.66380000,150.31590000,150.21210000,149.98020000
-0.30869827,150.33420000,150.46850000,150.33420000,149.89470000
-0.30469827,149.52850000,150.60270000,150.34030000,149.67500000
-0.30069827,149.27210000,150.49290000,150.18160000,149.79700000
