Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51516799,149.54680000,150.35250000,150.20600000,150.72480000
-0.51116799,149.99240000,150.24260000,149.49800000,150.13890000
-0.50716799,150.01070000,150.15720000,149.28430000,149.98630000
-0.50316799,149.62000000,150.09610000,149.56510000,150.28530000
-0.49916799,149.43080000,150.13890000,149.82150000,150.35860000
-0.49516799,149.42470000,150.28530000,150.09000000,150.21210000
-0.49116799,149.64450000,150.21820000,149.90690000,150.18160000
-0.48716799,150.10830000,149.94350000,149.24770000,150.28530000
-0.48316799,150.05950000,149.96800000,149.15620000,150.14500000
-0.47916799,149.47360000,150.27930000,149.64450000,149.76040000
-0.47516799,149.58340000,150.45630000,149.80310000,149.68720000
-0.47116799,150.38300000,150.48680000,149.65670000,149.90690000
-0.46716799,150.54780000,150.52340000,149.52850000,150.28530000
-0.46316799,150.09000000,150.57220000,149.41860000,150.80420000
-0.45916799,149.72990000,150.27930000,149.39420000,151.01170000
-0.45516799,149.46740000,149.64450000,149.47360000,150.89570000
-0.45116799,149.36370000,149.59560000,149.46740000,150.57830000
-0.44716799,149.44300000,150.14500000,149.36370000,150.09000000
-0.44316799,149.53460000,150.27310000,149.49800000,149.68110000
-0.43916799,149.64450000,149.99850000,149.82150000,149.38810000
-0.43516799,149.70550000,149.83980000,150.17550000,149.48580000
-0.43116799,149.69940000,149.79100000,150.54170000,149.98630000
-0.42716799,149.66890000,149.85200000,150.47450000,150.25480000
-0.42316799,149.61390000,150.01680000,149.96800000,150.27310000
-0.41916799,149.55290000,150.15110000,149.72990000,150.23650000
-0.41516799,149.50410000,150.22430000,149.77260000,150.13280000
-0.41116799,149.47360000,150.42570000,149.80930000,149.98630000
-0.40716799,149.46740000,150.73090000,149.86420000,149.80310000
-0.40316799,149.52850000,150.72480000,149.93740000,149.78480000
-0.39916799,149.63840000,150.39520000,150.03510000,149.93740000
-0.39516799,149.71770000,150.30360000,149.82760000,149.93740000
-0.39116799,149.74820000,150.45630000,149.33320000,149.78480000
-0.38716799,149.86420000,150.49900000,149.18670000,149.80310000
-0.38316799,150.05950000,150.46240000,149.40030000,149.98630000
-0.37916800,150.02900000,150.26700000,149.56510000,150.13890000
-0.37516800,149.76650000,149.94350000,149.68720000,150.26700000
-0.37116800,149.68110000,149.68110000,149.61390000,150.17550000
-0.36716800,149.77870000,149.49190000,149.32710000,149.87640000
-0.36316800,149.74820000,149.64450000,149.41860000,149.69330000
-0.35916800,149.59560000,150.12670000,149.90690000,149.63840000
-0.35516800,149.65670000,150.35860000,149.83980000,149.76650000
-0.35116800,149.93130000,150.32200000,149.20500000,150.08390000
-0.34716800,149.93130000,150.25480000,149.23550000,150.14500000
-0.34316800,149.63220000,150.14500000,149.91910000,149.93740000
-0.33916800,149.67500000,150.06560000,150.04730000,149.83980000
-0.33516800,150.04730000,150.04120000,149.65670000,149.85200000
-0.33116800,150.28530000,149.91300000,149.36980000,149.88250000
-0.32716800,150.40130000,149.68720000,149.16230000,149.93740000
-0.32316800,150.29760000,149.86420000,149.40030000,149.99240000
-0.31916800,149.96800000,150.41960000,150.09000000,150.02290000
-0.31516800,149.94350000,150.63330000,150.29140000,150.13890000
-0.31116800,150.23040000,150.50510000,149.98630000,150.31590000
-0.30716800,150.24260000,150.23040000,149.88860000,150.37080000
