Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50984251,149.84590000,150.09610000,149.49190000,150.15110000
-0.50584251,150.38910000,149.86420000,149.58950000,150.32200000
-0.50184251,150.36470000,149.81540000,149.52240000,150.37690000
-0.49784251,149.79700000,149.97410000,149.27820000,150.32200000
-0.49384251,149.47360000,149.94350000,149.47970000,150.17550000
-0.48984251,149.41250000,149.72380000,150.10830000,149.96190000
-0.48584251,149.36370000,149.77260000,150.31590000,149.79100000
-0.48184251,149.36370000,150.08390000,150.10220000,149.67500000
-0.47784251,149.41250000,150.23040000,149.88250000,149.71160000
-0.47384251,149.49800000,150.19990000,149.64450000,149.91910000
-0.46984251,149.73600000,150.19990000,149.62610000,149.94350000
-0.46584251,150.12050000,150.23650000,149.83370000,149.78480000
-0.46184251,150.08390000,150.05950000,149.90080000,149.80310000
-0.45784251,149.61390000,149.66890000,149.85200000,149.98630000
-0.45384251,149.52240000,149.69940000,149.68110000,150.13890000
-0.44984251,149.82150000,150.14500000,149.40640000,150.26090000
-0.44584251,149.83370000,150.34640000,149.19890000,150.19380000
-0.44184251,149.55900000,150.28530000,149.06460000,149.93740000
-0.43784251,149.49800000,150.36470000,149.20500000,149.87030000
-0.43384251,149.63840000,150.54780000,149.60170000,149.98630000
-0.42984251,149.71160000,150.57830000,149.96190000,150.17550000
-0.42584251,149.72990000,150.44400000,150.25480000,150.43790000
-0.42184251,149.57730000,150.38300000,150.17550000,150.34640000
-0.41784251,149.27820000,150.41350000,149.69940000,149.88860000
-0.41384251,149.15620000,150.33420000,149.66890000,149.77260000
-0.40984251,149.21720000,150.15720000,150.09610000,149.98630000
-0.40584251,149.39420000,150.07170000,150.13280000,150.10830000
-0.40184251,149.67500000,150.09000000,149.79100000,150.15720000
-0.39784251,149.87030000,150.09610000,149.70550000,150.15720000
-0.39384251,149.97410000,150.09610000,149.87030000,150.09000000
-0.38984251,149.97410000,150.09610000,149.84590000,150.05950000
-0.38584251,149.86420000,150.10220000,149.65060000,150.06560000
-0.38184251,149.68110000,150.07170000,149.58340000,150.06560000
-0.37784251,149.40640000,150.01070000,149.64450000,150.07780000
-0.37384251,149.52240000,150.01070000,149.77260000,150.02290000
-0.36984251,150.04120000,150.06560000,149.96800000,149.91300000
-0.36584251,150.19380000,150.13280000,149.90690000,149.82150000
-0.36184251,149.98020000,150.21210000,149.57730000,149.75430000
-0.35784251,149.82150000,150.09000000,149.52240000,149.81540000
-0.35384251,149.71770000,149.75430000,149.73600000,149.98630000
-0.34984251,149.69940000,149.78480000,149.76040000,150.13280000
-0.34584251,149.80310000,150.16330000,149.58950000,150.24260000
-0.34184251,149.68110000,150.34030000,149.69940000,150.23040000
-0.33784252,149.32710000,150.30360000,150.06560000,150.06560000
-0.33384252,149.43690000,150.29760000,150.24260000,150.18770000
-0.32984252,150.00460000,150.28530000,150.23040000,150.60880000
-0.32584252,150.24260000,150.34640000,150.10220000,150.52340000
-0.32184252,150.14500000,150.49290000,149.84590000,149.95570000
-0.31784252,150.01680000,150.40130000,149.84590000,149.69940000
-0.31384252,149.82760000,150.05340000,150.12050000,149.76040000
-0.30984252,149.82760000,150.12050000,150.18770000,149.70550000
-0.30584252,150.01680000,150.62100000,150.07170000,149.54070000
-0.30184252,150.14500000,150.50510000,149.89470000,149.72990000
