Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51339555,149.58950000,149.60170000,149.58340000,149.76650000
-0.50939555,149.57730000,149.46130000,149.57120000,149.81540000
-0.50539555,149.57730000,149.64450000,149.62000000,149.93130000
-0.50139555,149.57120000,150.15720000,149.72380000,150.12050000
-0.49739555,149.58950000,150.21210000,149.86420000,150.12670000
-0.49339555,149.62000000,149.78480000,150.02900000,149.96190000
-0.48939555,149.80310000,149.74820000,150.09610000,149.71770000
-0.48539555,150.12050000,150.08390000,150.04730000,149.38810000
-0.48139555,150.09000000,150.20600000,149.87640000,149.49800000
-0.47739555,149.71160000,150.12670000,149.58340000,150.04730000
-0.47339555,149.52850000,150.05950000,149.43690000,150.37690000
-0.46939555,149.55290000,149.99850000,149.44910000,150.46240000
-0.46539555,149.62610000,150.00460000,149.54070000,150.39520000
-0.46139555,149.76650000,150.08390000,149.72380000,150.16940000
-0.45739555,149.70550000,150.05340000,149.80310000,149.96190000
-0.45339555,149.43080000,149.92520000,149.76650000,149.80310000
-0.44939555,149.43690000,149.89470000,149.85200000,149.74820000
-0.44539555,149.72380000,149.96800000,150.05340000,149.80930000
-0.44139555,149.69330000,149.97410000,150.01680000,149.92520000
-0.43739555,149.34540000,149.90080000,149.75430000,150.07170000
-0.43339555,149.33930000,149.90080000,149.69330000,150.25480000
-0.42939555,149.65670000,149.97410000,149.82150000,150.45010000
-0.42539555,149.83980000,149.96800000,149.93130000,150.35860000
-0.42139555,149.88860000,149.88250000,149.99850000,149.98020000
-0.41739555,149.82760000,149.97410000,150.23650000,149.83980000
-0.41339556,149.63220000,150.25480000,150.62720000,149.96190000
-0.40939556,149.57120000,150.16940000,150.56610000,149.85200000
-0.40539556,149.62610000,149.72380000,150.05950000,149.54070000
-0.40139556,149.77260000,149.57120000,149.82150000,149.45520000
-0.39739556,150.01680000,149.70550000,149.87030000,149.62610000
-0.39339556,150.07780000,149.88860000,149.88250000,149.59560000
-0.38939556,149.95570000,150.13890000,149.88860000,149.38200000
-0.38539556,149.81540000,150.11440000,149.85810000,149.43080000
-0.38139556,149.68720000,149.79100000,149.79700000,149.73600000
-0.37739556,149.40030000,150.00460000,149.79700000,149.93740000
-0.37339556,148.97310000,150.73700000,149.85200000,150.04120000
-0.36939556,148.92420000,150.73700000,149.91910000,150.02900000
-0.36539556,149.25990000,150.02290000,150.01070000,149.88250000
-0.36139556,149.40030000,149.71770000,149.86420000,149.90690000
-0.35739556,149.31480000,149.80930000,149.47970000,150.11440000
-0.35339556,149.57120000,150.02900000,149.41860000,150.11440000
-0.34939556,150.12050000,150.39520000,149.67500000,149.92520000
-0.34539556,150.28530000,150.44400000,149.85810000,149.83370000
-0.34139556,150.04120000,150.16940000,149.94960000,149.84590000
-0.33739556,150.01070000,150.10220000,150.01070000,149.87640000
-0.33339556,150.18770000,150.23650000,150.04730000,149.91300000
-0.32939556,150.04730000,150.29760000,149.80930000,150.02900000
-0.32539556,149.60170000,150.27310000,149.29650000,150.20600000
-0.32139556,149.51630000,150.33420000,149.27210000,150.26700000
-0.31739556,149.80310000,150.46850000,149.75430000,150.19990000
-0.31339556,149.87030000,150.44400000,149.84590000,150.10830000
-0.30939556,149.72380000,150.26700000,149.56510000,149.98630000
-0.30539556,149.68720000,150.12670000,149.46740000,149.96190000
