Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50977866,149.23550000,150.13280000,150.29140000,149.72380000
-0.50577866,149.32710000,150.16940000,149.93130000,150.03510000
-0.50177866,149.42470000,150.19380000,149.68110000,150.21820000
-0.49777866,149.52850000,150.18160000,149.52240000,150.26700000
-0.49377866,149.60780000,150.21210000,149.50410000,150.20600000
-0.48977866,149.62610000,150.27930000,149.65670000,150.02900000
-0.48577866,149.80310000,150.24870000,149.63220000,149.91300000
-0.48177866,150.13280000,150.10220000,149.44300000,149.88250000
-0.47777866,150.06560000,150.15110000,149.38200000,149.82760000
-0.47377866,149.58950000,150.37690000,149.45520000,149.75430000
-0.46977866,149.55900000,150.59050000,149.48580000,149.81540000
-0.46577866,149.96800000,150.79810000,149.47970000,150.01070000
-0.46177866,150.07170000,150.62720000,149.47970000,150.02900000
-0.45777866,149.87640000,150.09610000,149.46740000,149.84590000
-0.45377866,149.68720000,149.77870000,149.51630000,150.02900000
-0.44977866,149.51630000,149.70550000,149.60780000,150.56610000
-0.44577866,149.52240000,149.68720000,149.77260000,150.50510000
-0.44177866,149.72990000,149.72990000,149.97410000,149.83370000
-0.43777866,149.75430000,149.88250000,150.21210000,149.68110000
-0.43377866,149.59560000,150.13280000,150.48070000,150.02900000
-0.42977866,149.65670000,150.12670000,150.31590000,150.22430000
-0.42577866,149.93740000,149.85200000,149.75430000,150.28530000
-0.42177866,149.87640000,149.82150000,149.21720000,150.15720000
-0.41777866,149.47970000,150.03510000,148.72280000,149.82150000
-0.41377866,149.40030000,150.06560000,148.92420000,149.82760000
-0.40977866,149.62000000,149.90690000,149.84590000,150.18770000
-0.40577866,150.02290000,149.95570000,149.98630000,150.19380000
-0.40177866,150.61500000,150.19380000,149.33320000,149.87030000
-0.39777866,150.43790000,150.34030000,149.27820000,149.71160000
-0.39377866,149.49800000,150.39520000,149.79100000,149.71160000
-0.38977866,149.07070000,150.34030000,150.09000000,149.87640000
-0.38577866,149.16230000,150.17550000,150.17550000,150.22430000
-0.38177866,149.46740000,149.99850000,150.16330000,150.09000000
-0.37777866,149.99240000,149.79700000,150.04120000,149.44910000
-0.37377866,150.25480000,149.89470000,149.94960000,149.55900000
-0.36977866,150.24260000,150.29140000,149.89470000,150.38300000
-0.36577866,150.05950000,150.35250000,149.90080000,150.74310000
-0.36177866,149.72990000,150.07780000,149.96800000,150.61500000
-0.35777866,149.44300000,149.96800000,149.97410000,150.51730000
-0.35377866,149.23550000,150.02290000,149.91910000,150.44400000
-0.34977866,149.18670000,149.84590000,149.82760000,150.20600000
-0.34577866,149.34540000,149.44910000,149.70550000,149.83370000
-0.34177866,149.33930000,149.54070000,149.70550000,149.84590000
-0.33777866,149.17450000,150.13890000,149.82760000,150.26700000
-0.33377866,149.29050000,150.20600000,149.91300000,150.26090000
-0.32977866,149.67500000,149.73600000,149.93130000,149.82150000
-0.32577866,149.74820000,149.58340000,150.10830000,149.90690000
-0.32177866,149.48580000,149.74820000,150.44400000,150.51730000
-0.31777866,149.65670000,149.75430000,150.35250000,150.57220000
-0.31377866,150.23650000,149.61390000,149.82760000,150.07170000
-0.30977866,150.31590000,149.63840000,149.70550000,150.04120000
-0.30577866,149.88250000,149.82150000,150.00460000,150.47450000
-0.30177866,149.84590000,149.90690000,150.07780000,150.46240000
