Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51232216,149.77260000,149.92520000,149.67500000,150.21820000
-0.50832216,149.77870000,150.28530000,149.36370000,150.08390000
-0.50432216,149.78480000,150.37690000,149.30270000,150.08390000
-0.50032216,149.80930000,150.18160000,149.49190000,150.19380000
-0.49632216,149.68720000,149.99850000,149.66890000,150.34030000
-0.49232216,149.40640000,149.79700000,149.83980000,150.52340000
-0.48832216,149.49800000,149.90080000,149.86420000,150.52950000
-0.48432216,149.94350000,150.30980000,149.72990000,150.38910000
-0.48032216,150.09610000,150.27930000,149.66890000,150.05950000
-0.47632216,149.95570000,149.79700000,149.68720000,149.55900000
-0.47232216,149.80310000,149.76040000,149.65060000,149.53460000
-0.46832216,149.64450000,150.15720000,149.56510000,149.98020000
-0.46432216,149.52850000,150.31590000,149.68110000,150.24870000
-0.46032216,149.46740000,150.23650000,149.98630000,150.32810000
-0.45632216,149.55900000,150.12050000,150.10220000,150.37080000
-0.45232216,149.80930000,149.94960000,150.02900000,150.35250000
-0.44832216,149.87640000,149.86420000,149.92520000,150.38300000
-0.44432216,149.77260000,149.88250000,149.76040000,150.46240000
-0.44032216,149.52240000,149.88860000,149.96190000,150.40130000
-0.43632216,149.09510000,149.88250000,150.51730000,150.19990000
-0.43232216,149.30870000,149.90690000,150.70040000,150.19380000
-0.42832216,150.15110000,149.94350000,150.51730000,150.38910000
-0.42432216,150.34030000,150.06560000,150.21820000,150.51120000
-0.42032216,149.87640000,150.26090000,149.81540000,150.56610000
-0.41632216,149.53460000,150.20600000,149.65060000,150.51120000
-0.41232216,149.29650000,149.91300000,149.75430000,150.36470000
-0.40832216,149.38200000,149.68110000,149.79100000,150.13280000
-0.40432216,149.80310000,149.50410000,149.77870000,149.83980000
-0.40032216,150.10830000,149.57730000,149.80310000,149.76040000
-0.39632216,150.28530000,149.91300000,149.84590000,149.90690000
-0.39232216,150.15110000,149.91910000,149.93740000,149.96800000
-0.38832216,149.69330000,149.59560000,150.05950000,149.94350000
-0.38432216,149.63220000,149.44910000,150.05950000,150.00460000
-0.38032216,149.98020000,149.47970000,149.93740000,150.14500000
-0.37632216,150.08390000,149.48580000,149.85200000,150.07780000
-0.37232216,149.96190000,149.48580000,149.83370000,149.80310000
-0.36832216,149.77870000,149.47970000,149.67500000,149.83370000
-0.36432216,149.52240000,149.44910000,149.38200000,150.16330000
-0.36032216,149.55290000,149.58950000,149.59560000,150.26090000
-0.35632216,149.86420000,149.87640000,150.30360000,150.11440000
-0.35232216,150.04730000,150.04120000,150.42570000,150.01680000
-0.34832216,150.10830000,150.04730000,149.95570000,149.94350000
-0.34432216,149.98630000,150.19380000,149.69940000,150.03510000
-0.34032216,149.67500000,150.45630000,149.63220000,150.28530000
-0.33632216,149.56510000,150.36470000,149.84590000,150.34640000
-0.33232216,149.65670000,149.90080000,150.34640000,150.21820000
-0.32832216,149.66890000,149.84590000,150.46240000,150.10220000
-0.32432216,149.61390000,150.19990000,150.19380000,149.99240000
-0.32032216,149.51630000,150.23650000,150.01070000,149.93740000
-0.31632216,149.35760000,149.97410000,149.91300000,149.94350000
-0.31232216,149.53460000,149.87640000,149.88860000,149.97410000
-0.30832216,150.04730000,149.94960000,149.96800000,150.01070000
-0.30432217,150.13280000,150.01680000,149.97410000,150.16330000
