Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51080041,150.27930000,149.91910000,149.60780000,149.83370000
-0.50680041,149.90690000,150.34640000,149.96190000,149.85200000
-0.50280041,149.79700000,150.56000000,150.18770000,149.89470000
-0.49880041,149.97410000,150.54780000,150.31590000,149.99850000
-0.49480041,149.91910000,150.38910000,150.16940000,149.80310000
-0.49080041,149.65060000,150.07780000,149.74820000,149.29650000
-0.48680041,149.61390000,150.02900000,149.51630000,149.53460000
-0.48280041,149.79700000,150.24870000,149.50410000,150.49290000
-0.47880041,149.98020000,150.24870000,149.48580000,150.76750000
-0.47480041,150.16940000,150.01680000,149.49190000,150.34640000
-0.47080041,150.10830000,150.12670000,149.48580000,150.02900000
-0.46680041,149.79100000,150.56000000,149.46130000,149.79100000
-0.46280041,149.66890000,150.71260000,149.57730000,149.86420000
-0.45880041,149.76040000,150.59660000,149.80310000,150.26090000
-0.45480041,149.79100000,150.35860000,149.94350000,150.34640000
-0.45080041,149.74210000,150.00460000,149.98630000,150.12050000
-0.44680041,149.94350000,149.89470000,149.97410000,150.09610000
-0.44280042,150.38300000,150.06560000,149.89470000,150.27930000
-0.43880042,150.45630000,150.04730000,149.95570000,150.10830000
-0.43480042,150.17550000,149.83980000,150.15720000,149.60170000
-0.43080042,149.76040000,149.83980000,150.13280000,149.47970000
-0.42680042,149.24770000,150.04730000,149.89470000,149.73600000
-0.42280042,149.04630000,150.07170000,149.71770000,149.98020000
-0.41880042,149.16230000,149.91300000,149.60170000,150.20600000
-0.41480042,149.49800000,149.96800000,149.63220000,150.25480000
-0.41080042,150.04730000,150.22430000,149.81540000,150.12050000
-0.40680042,150.14500000,150.28530000,149.96190000,150.03510000
-0.40280042,149.76650000,150.15720000,150.07170000,150.01680000
-0.39880042,149.76040000,150.02900000,150.07170000,149.87640000
-0.39480042,150.10830000,149.89470000,149.95570000,149.65060000
-0.39080042,150.15110000,149.98630000,149.83370000,149.50410000
-0.38680042,149.89470000,150.28530000,149.70550000,149.46130000
-0.38280042,149.71770000,150.43180000,149.76040000,149.49800000
-0.37880042,149.61390000,150.39520000,150.01070000,149.62610000
-0.37480042,149.58950000,150.43180000,150.12670000,149.64450000
-0.37080042,149.66280000,150.54170000,150.10830000,149.52850000
-0.36680042,149.69330000,150.30980000,150.07170000,149.69940000
-0.36280042,149.67500000,149.74210000,149.99240000,150.12670000
-0.35880042,149.74210000,149.66280000,150.05340000,150.29760000
-0.35480042,149.90080000,150.10220000,150.26700000,150.20600000
-0.35080042,149.74210000,150.10220000,150.21210000,150.13890000
-0.34680042,149.26600000,149.68720000,149.90080000,150.06560000
-0.34280042,149.32100000,149.68110000,149.76040000,150.13280000
-0.33880042,149.89470000,150.09000000,149.81540000,150.35250000
-0.33480042,150.14500000,150.15110000,149.69940000,150.25480000
-0.33080042,150.07780000,149.86420000,149.44300000,149.83980000
-0.32680042,149.82760000,149.82760000,149.43690000,149.87030000
-0.32280042,149.36980000,150.01070000,149.68110000,150.35860000
-0.31880042,149.40640000,150.16330000,149.90080000,150.40130000
-0.31480042,149.93130000,150.27310000,150.10830000,150.04730000
-0.31080042,150.09000000,150.26700000,149.91300000,149.68110000
-0.30680042,149.86420000,150.12670000,149.31480000,149.32710000
-0.30280042,149.76650000,150.12050000,149.31480000,149.36980000
