Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51449535,149.74820000,150.27930000,149.15620000,149.78480000
-0.51049535,149.77870000,149.94960000,149.79100000,149.85200000
-0.50649535,149.79700000,150.01070000,150.02290000,149.84590000
-0.50249535,149.79100000,150.48070000,149.83370000,149.76650000
-0.49849535,149.79700000,150.54780000,149.80310000,149.79700000
-0.49449535,149.82150000,150.23040000,149.88860000,149.91300000
-0.49049535,149.70550000,149.99240000,150.18770000,150.00460000
-0.48649535,149.47360000,149.83980000,150.69430000,150.04730000
-0.48249535,149.32710000,149.82150000,150.68820000,150.06560000
-0.47849535,149.26600000,149.98630000,150.16330000,150.02290000
-0.47449535,149.35760000,149.90690000,149.96190000,150.19990000
-0.47049535,149.57730000,149.58340000,150.08390000,150.59660000
-0.46649535,149.79100000,149.51020000,150.03510000,150.56610000
-0.46249535,149.98020000,149.67500000,149.82760000,150.11440000
-0.45849535,149.88860000,149.96190000,149.85200000,149.93740000
-0.45449535,149.50410000,150.33420000,150.11440000,150.02900000
-0.45049535,149.35760000,150.62720000,150.20600000,150.09000000
-0.44649535,149.44910000,150.80420000,150.13280000,150.12670000
-0.44249535,149.51020000,150.65770000,150.07780000,150.24870000
-0.43849535,149.54680000,150.19380000,150.04730000,150.45010000
-0.43449535,149.63840000,149.87030000,149.87640000,150.35860000
-0.43049535,149.77260000,149.72380000,149.57730000,149.95570000
-0.42649535,149.74210000,149.73600000,149.49190000,149.92520000
-0.42249535,149.54680000,149.93130000,149.61390000,150.25480000
-0.41849535,149.48580000,150.02290000,149.79100000,150.41960000
-0.41449535,149.56510000,150.01070000,150.01070000,150.44400000
-0.41049535,149.56510000,149.97410000,150.15110000,150.17550000
-0.40649535,149.46740000,149.89470000,150.21820000,149.60780000
-0.40249535,149.58340000,149.94350000,150.09000000,149.51630000
-0.39849535,149.89470000,150.10830000,149.76040000,149.91910000
-0.39449535,150.01680000,150.29140000,149.77260000,150.13890000
-0.39049535,149.95570000,150.48680000,150.12670000,150.18160000
-0.38649535,149.77260000,150.38910000,150.10830000,150.10220000
-0.38249535,149.47360000,150.00460000,149.74210000,149.87640000
-0.37849535,149.37590000,149.91300000,149.47360000,149.99850000
-0.37449535,149.49190000,150.13280000,149.28430000,150.48070000
-0.37049535,149.72990000,150.19380000,149.43690000,150.45010000
-0.36649535,150.10830000,150.12050000,149.93740000,149.90690000
-0.36249535,150.12050000,150.08390000,150.11440000,149.77870000
-0.35849535,149.74210000,150.07170000,149.94960000,150.04730000
-0.35449535,149.82760000,150.16330000,149.88250000,150.26090000
-0.35049535,150.35250000,150.36470000,149.91300000,150.41960000
-0.34649535,150.45630000,150.33420000,149.84590000,150.48070000
-0.34249535,150.15110000,150.09610000,149.71770000,150.43790000
-0.33849535,149.82760000,149.94960000,149.34540000,150.23650000
-0.33449535,149.48580000,149.91910000,148.71060000,149.89470000
-0.33049535,149.37590000,149.85810000,149.07070000,149.68720000
-0.32649535,149.51020000,149.76650000,150.41960000,149.63840000
-0.32249535,149.65670000,149.93740000,150.73700000,149.76650000
-0.31849535,149.80310000,150.36470000,150.00460000,150.08390000
-0.31449535,149.97410000,150.50510000,149.80930000,150.14500000
-0.31049535,150.14500000,150.34030000,150.13280000,149.94350000
-0.30649535,150.19990000,150.30360000,150.12050000,149.81540000
