Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50880494,149.72990000,149.99850000,149.89470000,149.94350000
-0.50480494,149.76040000,149.65060000,149.77870000,149.54680000
-0.50080494,149.83980000,149.37590000,149.89470000,149.54680000
-0.49680494,149.93740000,149.16840000,150.20600000,149.93740000
-0.49280494,150.05340000,149.41250000,150.30360000,150.09000000
-0.48880494,150.18160000,150.11440000,150.18770000,149.99240000
-0.48480494,150.12050000,150.22430000,149.95570000,149.97410000
-0.48080494,149.84590000,149.71160000,149.63220000,149.99850000
-0.47680494,149.84590000,149.66890000,149.40640000,150.21210000
-0.47280494,150.11440000,150.07170000,149.32100000,150.61500000
-0.46880494,150.21210000,150.19380000,149.27210000,150.52340000
-0.46480494,150.15720000,150.02900000,149.27820000,149.94960000
-0.46080494,149.96800000,150.05340000,149.29650000,149.71770000
-0.45680494,149.65670000,150.26700000,149.30270000,149.83370000
-0.45280494,149.63220000,150.21820000,149.57730000,149.85200000
-0.44880494,149.90080000,149.91300000,150.09000000,149.80310000
-0.44480494,150.02900000,149.72990000,150.43790000,149.68110000
-0.44080494,150.02290000,149.66890000,150.60880000,149.48580000
-0.43680494,149.91910000,149.80310000,150.45630000,149.54680000
-0.43280494,149.71160000,150.13890000,149.98020000,149.88250000
-0.42880494,149.77260000,150.09000000,149.68720000,149.93740000
-0.42480494,150.10830000,149.65670000,149.59560000,149.70550000
-0.42080494,150.16940000,149.41250000,149.64450000,149.72380000
-0.41680494,149.96190000,149.35150000,149.87030000,149.96190000
-0.41280494,149.86420000,149.52850000,149.78480000,150.13890000
-0.40880494,149.88250000,149.94350000,149.37590000,150.23650000
-0.40480494,149.87640000,150.16940000,149.38810000,150.26090000
-0.40080494,149.83370000,150.18160000,149.82760000,150.19990000
-0.39680494,150.04730000,150.20600000,149.74210000,150.15110000
-0.39280494,150.49290000,150.21820000,149.13170000,150.13280000
-0.38880494,150.51730000,150.12670000,149.06460000,149.92520000
-0.38480494,150.11440000,149.91910000,149.53460000,149.56510000
-0.38080494,149.99240000,149.98020000,149.74820000,149.47360000
-0.37680494,150.16330000,150.31590000,149.71160000,149.65670000
-0.37280494,150.15110000,150.35250000,149.67500000,149.87030000
-0.36880494,149.98630000,150.10220000,149.62610000,150.10220000
-0.36480494,149.77870000,149.92520000,149.54070000,150.16940000
-0.36080494,149.55900000,149.81540000,149.43080000,150.05950000
-0.35680494,149.46740000,149.81540000,149.36370000,149.80930000
-0.35280494,149.52850000,149.90080000,149.33320000,149.38200000
-0.34880494,149.68110000,150.15720000,149.54070000,149.60170000
-0.34480494,149.92520000,150.54780000,149.98630000,150.46240000
-0.34080494,149.97410000,150.77360000,150.02900000,150.56000000
-0.33680494,149.81540000,150.82860000,149.64450000,149.89470000
-0.33280494,149.85200000,150.69430000,149.72990000,149.58340000
-0.32880494,150.09000000,150.38300000,150.27310000,149.60780000
-0.32480494,149.91910000,149.98020000,150.29760000,149.76650000
-0.32080494,149.34540000,149.53460000,149.78480000,150.05950000
-0.31680494,149.19280000,149.37590000,149.83980000,150.21820000
-0.31280494,149.46130000,149.54070000,150.45630000,150.22430000
-0.30880494,149.68110000,149.60170000,150.49290000,150.36470000
-0.30480494,149.83980000,149.55900000,149.96190000,150.61500000
-0.30080495,149.88860000,149.70550000,149.76650000,150.62100000
