Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51054472,150.07780000,150.63940000,149.82760000,149.96190000
-0.50654472,149.93130000,150.61500000,149.63840000,149.74210000
-0.50254472,149.87030000,150.56000000,149.58340000,149.60170000
-0.49854472,149.90080000,150.48070000,149.66280000,149.56510000
-0.49454472,149.81540000,150.21820000,149.66890000,149.54070000
-0.49054472,149.63220000,149.79100000,149.62000000,149.52850000
-0.48654472,149.57120000,149.73600000,149.52240000,149.62610000
-0.48254472,149.63220000,150.04120000,149.36980000,149.83980000
-0.47854472,149.75430000,150.31590000,149.52850000,149.74820000
-0.47454472,149.94960000,150.56000000,150.01070000,149.35150000
-0.47054472,149.91910000,150.49290000,149.91300000,149.28430000
-0.46654472,149.68110000,150.12670000,149.22940000,149.55900000
-0.46254472,149.49800000,149.90690000,149.19280000,149.68110000
-0.45854472,149.36980000,149.83370000,149.77260000,149.66280000
-0.45454472,149.48580000,150.07170000,150.07170000,149.61390000
-0.45054472,149.83370000,150.62100000,150.05950000,149.49190000
-0.44654472,150.07170000,150.80420000,150.13890000,149.78480000
-0.44254472,150.16940000,150.62100000,150.27310000,150.46240000
-0.43854472,150.13280000,150.29140000,150.21210000,150.66380000
-0.43454472,149.95570000,149.80930000,149.95570000,150.37690000
-0.43054472,149.83980000,149.72380000,149.90690000,150.19380000
-0.42654472,149.80310000,150.03510000,150.09000000,150.10830000
-0.42254472,149.74820000,150.35250000,149.94350000,150.00460000
-0.41854472,149.69940000,150.69430000,149.49190000,149.89470000
-0.41454472,149.66890000,150.41960000,149.43690000,149.83980000
-0.41054472,149.65060000,149.53460000,149.77260000,149.82760000
-0.40654472,149.77870000,149.32100000,149.89470000,149.94960000
-0.40254472,150.05950000,149.80310000,149.79700000,150.21210000
-0.39854472,149.93130000,150.09000000,149.82760000,150.16940000
-0.39454472,149.38810000,150.20600000,149.97410000,149.79700000
-0.39054472,149.39420000,150.05340000,149.91910000,149.90690000
-0.38654472,149.95570000,149.62000000,149.66890000,150.47450000
-0.38254472,149.99850000,149.46740000,149.55290000,150.72480000
-0.37854472,149.53460000,149.58950000,149.57730000,150.66380000
-0.37454472,149.30270000,149.83370000,149.58340000,150.35860000
-0.37054472,149.27820000,150.18770000,149.58950000,149.81540000
-0.36654472,149.63840000,150.27310000,149.55900000,149.64450000
-0.36254472,150.37690000,150.07170000,149.48580000,149.87640000
-0.35854472,150.54780000,149.91910000,149.51630000,149.97410000
-0.35454472,150.11440000,149.79100000,149.63840000,149.93740000
-0.35054472,149.96190000,149.85810000,149.69940000,150.02290000
-0.34654472,150.06560000,150.11440000,149.69940000,150.22430000
-0.34254472,150.04730000,150.18770000,149.63220000,150.19990000
-0.33854473,149.91300000,150.08390000,149.47970000,149.94350000
-0.33454473,149.91300000,149.81540000,149.59560000,149.82150000
-0.33054473,150.07170000,149.38810000,149.98630000,149.82150000
-0.32654473,150.01070000,149.33320000,150.04120000,149.94960000
-0.32254473,149.74820000,149.63840000,149.76650000,150.21210000
-0.31854473,149.71160000,149.91910000,149.67500000,150.18770000
-0.31454473,149.90690000,150.17550000,149.77260000,149.86420000
-0.31054473,150.02290000,150.02290000,149.74820000,149.71160000
-0.30654473,150.07170000,149.44300000,149.60780000,149.71770000
-0.30254473,150.06560000,149.31480000,149.63220000,149.84590000
