Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50905087,149.80930000,149.94350000,150.15720000,149.41250000
-0.50505087,149.18060000,150.10830000,150.31590000,149.73600000
-0.50105087,149.25990000,150.26090000,150.10830000,149.90690000
-0.49705087,150.02900000,150.40130000,149.55900000,149.91300000
-0.49305087,150.35860000,150.24260000,149.35150000,150.05950000
-0.48905087,150.23650000,149.77260000,149.49800000,150.32810000
-0.48505087,150.13280000,149.83980000,149.68110000,150.24260000
-0.48105087,150.02900000,150.45630000,149.90080000,149.82150000
-0.47705087,149.93740000,150.46240000,150.04120000,149.54680000
-0.47305087,149.85810000,149.86420000,150.10220000,149.41860000
-0.46905087,150.01070000,149.67500000,149.99850000,149.60780000
-0.46505087,150.39520000,149.86420000,149.72990000,150.12670000
-0.46105087,150.42570000,150.13890000,149.76650000,150.19990000
-0.45705087,150.07780000,150.49290000,150.12670000,149.80310000
-0.45305087,149.99240000,150.57220000,150.06560000,149.91300000
-0.44905087,150.17550000,150.37080000,149.56510000,150.50510000
-0.44505087,150.06560000,150.22430000,149.62610000,150.63940000
-0.44105087,149.66890000,150.13280000,150.24870000,150.33420000
-0.43705087,149.64450000,150.05950000,150.29140000,149.94960000
-0.43305087,149.99240000,150.03510000,149.79700000,149.49190000
-0.42905087,150.05950000,149.88860000,149.43080000,149.34540000
-0.42505087,149.85200000,149.65060000,149.19890000,149.54680000
-0.42105087,149.74820000,149.62610000,149.30870000,149.76040000
-0.41705087,149.74210000,149.82760000,149.77260000,149.99240000
-0.41305087,149.86420000,149.88860000,149.79700000,150.03510000
-0.40905087,150.09610000,149.81540000,149.35760000,149.84590000
-0.40505087,150.21820000,149.74210000,149.40030000,150.02290000
-0.40105087,150.22430000,149.63220000,149.90690000,150.56000000
-0.39705087,150.07780000,149.89470000,150.15720000,150.52950000
-0.39305087,149.80310000,150.51730000,150.15720000,149.94960000
-0.38905087,149.60780000,150.65770000,149.91910000,149.71160000
-0.38505087,149.53460000,150.29140000,149.45520000,149.82760000
-0.38105087,149.38810000,150.19990000,149.19280000,149.83980000
-0.37705087,149.16230000,150.37690000,149.15620000,149.75430000
-0.37305087,149.36370000,150.29760000,149.25990000,149.81540000
-0.36905087,149.99240000,149.97410000,149.51020000,150.01070000
-0.36505087,150.18770000,149.91910000,149.56510000,150.02900000
-0.36105087,149.92520000,150.14500000,149.40030000,149.85810000
-0.35705087,149.97410000,150.12050000,149.44910000,149.96800000
-0.35305087,150.32810000,149.83370000,149.67500000,150.32810000
-0.34905087,150.27930000,149.86420000,149.87640000,150.53560000
-0.34505087,149.85200000,150.21210000,150.03510000,150.59050000
-0.34105087,149.58340000,150.21210000,150.08390000,150.43790000
-0.33705087,149.50410000,149.86420000,150.00460000,150.07780000
-0.33305087,149.47360000,149.82760000,149.99850000,149.93130000
-0.32905087,149.50410000,150.06560000,150.07170000,150.02290000
-0.32505087,149.73600000,150.30980000,150.07170000,150.10220000
-0.32105087,150.14500000,150.54780000,149.99850000,150.19990000
-0.31705087,150.32200000,150.51730000,150.00460000,149.99240000
-0.31305087,150.24870000,150.19380000,150.08390000,149.51630000
-0.30905087,150.06560000,150.08390000,150.02290000,149.30270000
-0.30505087,149.76040000,150.21210000,149.80310000,149.36980000
-0.30105087,149.71160000,150.04120000,149.89470000,149.58950000
