Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51051252,149.68720000,150.74920000,149.49800000,150.04730000
-0.50651252,149.80310000,150.40740000,149.80930000,149.73600000
-0.50251252,149.63220000,150.22430000,149.83980000,149.67500000
-0.49851252,149.17450000,150.16940000,149.60780000,149.88250000
-0.49451252,149.15010000,150.27310000,149.69330000,149.97410000
-0.49051252,149.55290000,150.54170000,150.09610000,149.93740000
-0.48651252,149.70550000,150.51730000,150.11440000,150.02290000
-0.48251252,149.60780000,150.20600000,149.72990000,150.21820000
-0.47851252,149.55900000,150.02900000,149.85200000,150.20600000
-0.47451252,149.52850000,149.98020000,150.47450000,149.94960000
-0.47051252,149.70550000,150.04120000,150.42570000,150.16330000
-0.46651252,150.07170000,150.21210000,149.71160000,150.85910000
-0.46251252,150.18160000,150.33420000,149.43690000,150.73700000
-0.45851252,150.02900000,150.40130000,149.60780000,149.80310000
-0.45451252,149.96800000,150.31590000,149.74210000,149.62000000
-0.45051252,149.99240000,150.08390000,149.85200000,150.18160000
-0.44651252,149.93740000,149.91300000,149.88250000,150.38300000
-0.44251252,149.82760000,149.79700000,149.82150000,150.23040000
-0.43851252,149.73600000,149.83370000,149.72380000,150.07170000
-0.43451252,149.65670000,150.01070000,149.56510000,149.86420000
-0.43051252,149.79700000,150.16330000,149.73600000,149.99240000
-0.42651252,150.13890000,150.28530000,150.21820000,150.46850000
-0.42251252,150.40130000,150.19990000,150.46240000,150.44400000
-0.41851252,150.58440000,149.90690000,150.46240000,149.93130000
-0.41451252,150.46850000,149.70550000,150.22430000,149.68720000
-0.41051252,150.06560000,149.60780000,149.76650000,149.71160000
-0.40651252,149.74210000,149.62000000,149.47970000,149.83980000
-0.40251252,149.52850000,149.75430000,149.40640000,150.09610000
-0.39851252,149.51630000,149.75430000,149.37590000,150.12050000
-0.39451252,149.72990000,149.62610000,149.40640000,149.91910000
-0.39051252,149.72990000,149.58950000,149.63840000,149.85810000
-0.38651252,149.51630000,149.64450000,150.06560000,149.93130000
-0.38251252,149.54680000,149.74820000,150.18770000,149.95570000
-0.37851252,149.80930000,149.87640000,150.02290000,149.92520000
-0.37451252,149.86420000,150.16940000,149.66890000,150.04730000
-0.37051252,149.70550000,150.63330000,149.15010000,150.30980000
-0.36651252,149.74210000,150.48680000,148.94860000,150.28530000
-0.36251252,149.97410000,149.72990000,149.09510000,149.96190000
-0.35851252,149.82150000,149.43690000,149.26600000,149.84590000
-0.35451252,149.27820000,149.60780000,149.44300000,149.95570000
-0.35051252,149.31480000,149.76040000,149.79100000,149.86420000
-0.34651252,149.92520000,149.90690000,150.26700000,149.56510000
-0.34251252,150.01680000,150.05950000,150.33420000,149.74210000
-0.33851252,149.56510000,150.18160000,149.96190000,150.38300000
-0.33451252,149.59560000,150.43790000,149.95570000,150.54170000
-0.33051252,150.10220000,150.79190000,150.29760000,150.23650000
-0.32651252,150.01680000,150.87130000,150.37080000,149.83980000
-0.32251252,149.35150000,150.66380000,150.19990000,149.33930000
-0.31851252,149.22330000,150.56610000,149.93130000,149.36980000
-0.31451252,149.63840000,150.58440000,149.57730000,149.92520000
-0.31051252,149.82760000,150.59660000,149.50410000,150.32200000
-0.30651252,149.79700000,150.63330000,149.72990000,150.54780000
-0.30251252,149.76040000,150.46850000,149.76650000,150.43180000
