Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51376449,149.85200000,149.89470000,149.18060000,150.15720000
-0.50976449,149.86420000,150.10830000,149.76040000,149.60780000
-0.50576449,149.90690000,150.22430000,150.11440000,149.44910000
-0.50176449,149.94350000,150.24870000,150.24260000,149.66890000
-0.49776449,150.03510000,150.37080000,150.29760000,149.79100000
-0.49376449,150.15720000,150.59050000,150.24870000,149.80930000
-0.48976449,150.15720000,150.45010000,150.07780000,149.95570000
-0.48576449,150.04730000,149.98020000,149.78480000,150.20600000
-0.48176449,149.89470000,149.65670000,149.63220000,150.20600000
-0.47776449,149.70550000,149.51630000,149.60780000,149.94350000
-0.47376449,149.76650000,149.52850000,149.88250000,149.84590000
-0.46976449,150.10220000,149.72380000,150.45630000,149.93130000
-0.46576449,150.13890000,149.77870000,150.51120000,149.96190000
-0.46176449,149.87640000,149.66280000,150.03510000,149.95570000
-0.45776449,149.72380000,149.82760000,149.85810000,149.95570000
-0.45376449,149.67500000,150.24260000,149.98630000,149.95570000
-0.44976449,149.73600000,150.43790000,149.90690000,149.94960000
-0.44576449,149.92520000,150.40130000,149.64450000,149.91300000
-0.44176449,149.98630000,150.39520000,149.62000000,150.08390000
-0.43776449,149.93130000,150.43180000,149.82760000,150.44400000
-0.43376449,149.80310000,150.26090000,149.85810000,150.59050000
-0.42976449,149.60780000,149.88860000,149.70550000,150.51120000
-0.42576449,149.63220000,149.80930000,149.73600000,150.38910000
-0.42176449,149.86420000,150.05340000,149.95570000,150.21820000
-0.41776449,150.10220000,149.99850000,149.88860000,150.14500000
-0.41376449,150.34030000,149.65670000,149.52850000,150.20600000
-0.40976449,150.30360000,149.68110000,149.62000000,149.99850000
-0.40576449,149.98020000,150.06560000,150.15720000,149.55290000
-0.40176449,149.89470000,150.21820000,150.21820000,149.52850000
-0.39776449,150.07170000,150.15720000,149.80310000,149.94350000
-0.39376449,149.99850000,149.96800000,149.68720000,150.02290000
-0.38976449,149.70550000,149.65060000,149.86420000,149.73600000
-0.38576449,149.46740000,149.66890000,149.80930000,150.00460000
-0.38176449,149.27820000,150.02900000,149.54680000,150.79810000
-0.37776449,149.40640000,150.32810000,149.52240000,150.81030000
-0.37376449,149.86420000,150.59050000,149.74210000,150.04730000
-0.36976449,149.91300000,150.39520000,149.71770000,149.58340000
-0.36576449,149.52850000,149.72990000,149.43080000,149.41860000
-0.36176449,149.64450000,149.72380000,149.46130000,149.64450000
-0.35776449,150.24870000,150.36470000,149.80310000,150.28530000
-0.35376449,150.27310000,150.66990000,149.82760000,150.42570000
-0.34976449,149.71160000,150.62720000,149.53460000,150.05340000
-0.34576449,149.65060000,150.53560000,149.56510000,149.99240000
-0.34176449,150.09000000,150.38300000,149.91300000,150.22430000
-0.33776449,150.09610000,150.13890000,149.91300000,150.18160000
-0.33376449,149.69940000,149.79700000,149.57730000,149.87030000
-0.32976449,149.57730000,150.02290000,149.48580000,149.68110000
-0.32576449,149.74210000,150.84690000,149.63220000,149.58340000
-0.32176449,149.74820000,150.73090000,149.71160000,149.88860000
-0.31776449,149.61390000,149.67500000,149.74820000,150.60880000
-0.31376449,149.58340000,149.45520000,149.47970000,150.63330000
-0.30976449,149.65670000,150.07170000,148.89370000,149.96800000
-0.30576449,149.69330000,150.35250000,148.89980000,149.72380000
