Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51292893,149.82760000,150.11440000,150.18160000,149.82760000
-0.50892893,149.97410000,149.82760000,149.69330000,149.94350000
-0.50492893,149.87640000,149.90080000,149.31480000,150.26700000
-0.50092893,149.52240000,150.35250000,149.07680000,150.79190000
-0.49692893,149.63840000,150.14500000,148.91200000,150.66380000
-0.49292893,150.21820000,149.29050000,148.84490000,149.88250000
-0.48892893,150.37080000,149.19890000,148.99140000,149.65060000
-0.48492893,150.10830000,149.88250000,149.34540000,149.97410000
-0.48092893,149.86420000,150.09610000,149.54070000,150.05340000
-0.47692893,149.65670000,149.84590000,149.54070000,149.91910000
-0.47292893,149.54680000,149.80310000,149.68110000,149.79700000
-0.46892893,149.57120000,149.92520000,149.94960000,149.69330000
-0.46492893,149.57730000,150.04120000,149.88860000,149.62610000
-0.46092893,149.56510000,150.13280000,149.50410000,149.59560000
-0.45692893,149.62000000,150.24870000,149.36370000,149.80930000
-0.45292893,149.74210000,150.36470000,149.47970000,150.26090000
-0.44892893,149.77260000,150.35860000,149.39420000,150.24870000
-0.44492893,149.68720000,150.22430000,149.10730000,149.74210000
-0.44092893,149.71160000,150.19380000,149.19280000,149.79700000
-0.43692893,149.80930000,150.25480000,149.61390000,150.41350000
-0.43292893,149.98630000,150.31590000,149.88860000,150.46850000
-0.42892893,150.21820000,150.38910000,149.99850000,149.96800000
-0.42492893,150.27310000,150.34030000,149.86420000,149.96190000
-0.42092893,150.13890000,150.17550000,149.44910000,150.43790000
-0.41692893,150.04730000,150.00460000,149.51020000,150.51120000
-0.41292893,149.99240000,149.83370000,150.04730000,150.18160000
-0.40892893,149.99850000,149.78480000,150.14500000,149.99850000
-0.40492893,150.06560000,149.87030000,149.81540000,149.95570000
-0.40092893,150.07780000,149.87030000,149.59560000,149.99850000
-0.39692893,150.03510000,149.79100000,149.49190000,150.14500000
-0.39292893,149.88250000,149.82150000,149.52850000,150.09000000
-0.38892893,149.63840000,149.96190000,149.71160000,149.85810000
-0.38492893,149.60780000,149.93740000,149.82760000,149.68110000
-0.38092893,149.79700000,149.73600000,149.87640000,149.57120000
-0.37692893,149.94350000,149.70550000,149.87030000,149.57730000
-0.37292893,150.02900000,149.82150000,149.82150000,149.71160000
-0.36892893,150.15110000,149.96190000,149.73600000,149.77260000
-0.36492893,150.29140000,150.12050000,149.63840000,149.76650000
-0.36092893,150.16330000,150.23650000,149.51630000,149.74210000
-0.35692893,149.76650000,150.29140000,149.37590000,149.71770000
-0.35292893,149.77260000,150.23650000,149.49190000,149.49800000
-0.34892893,150.18770000,150.07170000,149.85810000,149.07680000
-0.34492893,150.23040000,149.88860000,150.02290000,149.27820000
-0.34092894,149.90690000,149.69330000,149.96800000,150.09000000
-0.33692894,149.69330000,149.82150000,150.07780000,150.41350000
-0.33292894,149.56510000,150.27310000,150.34030000,150.21210000
-0.32892894,149.69940000,150.34030000,150.31590000,150.16940000
-0.32492894,150.09610000,150.02290000,149.99850000,150.26700000
-0.32092894,150.09000000,149.77870000,149.83370000,150.18770000
-0.31692894,149.67500000,149.60170000,149.82760000,149.94960000
-0.31292894,149.64450000,149.69940000,149.68720000,149.80930000
-0.30892894,149.99240000,150.07780000,149.43690000,149.77260000
-0.30492894,150.05950000,150.16940000,149.43080000,149.74820000
