Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51263635,149.60170000,150.08390000,149.69330000,149.79700000
-0.50863635,150.05340000,149.78480000,149.93130000,150.27930000
-0.50463635,150.20600000,149.69940000,149.96190000,150.26090000
-0.50063635,150.05340000,149.83980000,149.76650000,149.77260000
-0.49663635,149.95570000,149.93130000,149.64450000,149.37590000
-0.49263635,149.89470000,149.99240000,149.58950000,149.05240000
-0.48863635,149.93130000,149.97410000,149.62610000,149.30270000
-0.48463635,150.09610000,149.88250000,149.74820000,150.12050000
-0.48063635,149.95570000,149.63840000,149.80930000,150.38910000
-0.47663635,149.52240000,149.23550000,149.81540000,150.08390000
-0.47263635,149.34540000,149.38810000,149.72380000,149.89470000
-0.46863635,149.42470000,150.11440000,149.51630000,149.79700000
-0.46463635,149.57730000,150.21210000,149.58340000,149.74820000
-0.46063635,149.82150000,149.67500000,149.94350000,149.76650000
-0.45663635,149.87640000,149.45520000,149.85200000,149.73600000
-0.45263635,149.74210000,149.54680000,149.30870000,149.66280000
-0.44863635,149.65670000,149.65060000,149.27210000,149.72990000
-0.44463636,149.63840000,149.77870000,149.72990000,149.95570000
-0.44063636,149.46130000,149.74210000,149.96800000,149.83980000
-0.43663636,149.12560000,149.51630000,149.99850000,149.39420000
-0.43263636,149.21720000,149.59560000,149.96190000,149.24770000
-0.42863636,149.72990000,149.94350000,149.85200000,149.38810000
-0.42463636,149.90080000,150.21210000,149.72990000,149.54070000
-0.42063636,149.71160000,150.38300000,149.60170000,149.69940000
-0.41663636,149.76040000,150.29760000,149.66280000,149.77870000
-0.41263636,150.01070000,149.95570000,149.91300000,149.73600000
-0.40863636,150.10830000,149.66280000,150.01070000,149.85200000
-0.40463636,150.07170000,149.43690000,149.96800000,150.11440000
-0.40063636,149.82760000,149.43690000,149.76040000,150.10830000
-0.39663636,149.37590000,149.66280000,149.41250000,149.80930000
-0.39263636,149.38200000,149.95570000,149.23550000,149.87030000
-0.38863636,149.83980000,150.31590000,149.22330000,150.30980000
-0.38463636,150.02290000,150.33420000,149.45520000,150.19990000
-0.38063636,149.92520000,150.01070000,149.91910000,149.54680000
-0.37663636,149.86420000,149.84590000,150.17550000,149.36370000
-0.37263636,149.83370000,149.83980000,150.19380000,149.63220000
-0.36863636,149.71160000,150.03510000,150.18770000,149.87640000
-0.36463636,149.49800000,150.43180000,150.13890000,150.09610000
-0.36063636,149.61390000,150.37080000,150.03510000,150.17550000
-0.35663636,150.05950000,149.85810000,149.89470000,150.07780000
-0.35263636,150.20600000,149.67500000,149.64450000,150.09610000
-0.34863636,150.05340000,149.82760000,149.30870000,150.20600000
-0.34463636,149.94960000,149.95570000,149.12560000,150.32810000
-0.34063636,149.87640000,150.07780000,149.09510000,150.45630000
-0.33663636,149.96800000,150.04730000,149.42470000,150.39520000
-0.33263636,150.23040000,149.84590000,150.09000000,150.13280000
-0.32863636,150.26090000,149.82760000,150.31590000,150.11440000
-0.32463636,150.05950000,149.99850000,150.06560000,150.37080000
-0.32063636,149.96800000,149.87640000,150.00460000,150.19380000
-0.31663636,149.98020000,149.47360000,150.12670000,149.60780000
-0.31263636,150.02290000,149.50410000,149.91910000,149.51630000
-0.30863636,150.11440000,149.98020000,149.38810000,149.91300000
-0.30463636,149.96800000,150.02900000,149.45520000,150.16940000
