Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50858372,149.86420000,150.16330000,149.79700000,149.50410000
-0.50458372,149.51630000,149.93740000,149.81540000,149.80310000
-0.50058372,149.30870000,149.96800000,149.72990000,149.79700000
-0.49658372,149.26600000,150.25480000,149.55900000,149.49800000
-0.49258372,149.36370000,150.19380000,149.43690000,149.58950000
-0.48858372,149.61390000,149.79100000,149.35150000,150.07780000
-0.48458372,149.66890000,149.76040000,149.53460000,150.03510000
-0.48058372,149.50410000,150.13280000,149.96800000,149.45520000
-0.47658372,149.55290000,150.09000000,150.08390000,149.53460000
-0.47258372,149.78480000,149.65670000,149.85810000,150.24260000
-0.46858372,149.96190000,149.41250000,149.79100000,150.51730000
-0.46458372,150.07780000,149.35150000,149.87030000,150.35250000
-0.46058372,150.04120000,149.52240000,149.90080000,150.17550000
-0.45658372,149.85200000,149.91300000,149.88250000,149.96800000
-0.45258372,149.78480000,150.25480000,149.94350000,149.75430000
-0.44858372,149.85200000,150.52340000,150.09000000,149.52850000
-0.44458372,149.94350000,150.57830000,149.99850000,149.79700000
-0.44058372,150.08390000,150.39520000,149.67500000,150.54780000
-0.43658372,150.00460000,150.18770000,149.61390000,150.78590000
-0.43258372,149.70550000,149.96190000,149.81540000,150.50510000
-0.42858372,149.49800000,149.90690000,149.94960000,150.25480000
-0.42458372,149.39420000,150.04730000,150.03510000,150.02290000
-0.42058372,149.43690000,150.10830000,149.82150000,150.00460000
-0.41658372,149.64450000,150.09610000,149.30270000,150.23040000
-0.41258372,149.64450000,150.09000000,149.27210000,150.20600000
-0.40858372,149.42470000,150.06560000,149.72990000,149.94960000
-0.40458372,149.42470000,150.19380000,149.96800000,149.83370000
-0.40058372,149.62000000,150.48680000,149.98020000,149.85200000
-0.39658372,149.69940000,150.30360000,149.99850000,149.88860000
-0.39258372,149.65670000,149.63840000,149.98630000,149.94350000
-0.38858372,149.79700000,149.63840000,150.01680000,149.96190000
-0.38458372,150.10220000,150.30360000,150.09610000,149.90080000
-0.38058372,150.19380000,150.49290000,150.04120000,150.16330000
-0.37658372,150.05950000,150.21210000,149.84590000,150.71870000
-0.37258372,149.93130000,150.02290000,149.78480000,150.87130000
-0.36858372,149.81540000,149.91300000,149.83980000,150.60880000
-0.36458372,149.82760000,149.92520000,149.99850000,150.30980000
-0.36058372,149.99240000,150.05950000,150.27310000,149.97410000
-0.35658372,149.87030000,150.09000000,150.15110000,149.83370000
-0.35258372,149.46130000,150.02290000,149.61390000,149.89470000
-0.34858372,149.47970000,149.99850000,149.58340000,150.11440000
-0.34458372,149.91300000,150.01680000,150.05950000,150.49900000
-0.34058372,150.21820000,149.93130000,150.19380000,150.46240000
-0.33658373,150.40740000,149.74820000,150.00460000,149.99850000
-0.33258373,150.22430000,149.68720000,149.77260000,149.87640000
-0.32858373,149.66280000,149.75430000,149.51630000,150.10830000
-0.32458373,149.46130000,149.83980000,149.25380000,150.15720000
-0.32058373,149.63220000,149.93740000,149.00970000,150.03510000
-0.31658373,149.70550000,150.08390000,149.09510000,149.87640000
-0.31258373,149.71160000,150.27310000,149.49800000,149.66890000
-0.30858373,149.62000000,150.21210000,149.88250000,149.80310000
-0.30458373,149.41250000,149.90080000,150.23650000,150.30360000
-0.30058373,149.44910000,149.77260000,150.19380000,150.17550000
