Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50856688,149.96190000,149.89470000,149.79700000,150.12050000
-0.50456688,149.86420000,150.19990000,149.65060000,149.93130000
-0.50056688,149.68720000,150.30980000,149.53460000,149.83980000
-0.49656688,149.43690000,150.19380000,149.41250000,149.84590000
-0.49256688,149.43080000,150.27930000,149.78480000,149.90690000
-0.48856688,149.67500000,150.54780000,150.65770000,150.04120000
-0.48456688,149.88860000,150.52340000,150.49900000,150.04120000
-0.48056688,150.07170000,150.20600000,149.30870000,149.91910000
-0.47656689,150.00460000,150.05950000,149.06460000,149.83370000
-0.47256689,149.69330000,150.09000000,149.77870000,149.80310000
-0.46856689,149.54070000,150.10220000,150.00460000,149.68110000
-0.46456689,149.54680000,150.12050000,149.77260000,149.48580000
-0.46056689,149.66890000,150.02900000,149.67500000,149.54070000
-0.45656689,149.91910000,149.84590000,149.70550000,149.84590000
-0.45256689,149.98020000,149.81540000,149.64450000,150.05340000
-0.44856689,149.84590000,149.94350000,149.50410000,150.16940000
-0.44456689,149.74820000,150.04120000,149.56510000,150.07780000
-0.44056689,149.68110000,150.11440000,149.83980000,149.77260000
-0.43656689,149.74210000,149.98630000,149.83980000,149.62000000
-0.43256689,149.91910000,149.64450000,149.58340000,149.62000000
-0.42856689,150.04120000,149.73600000,149.44300000,149.77260000
-0.42456689,150.11440000,150.26700000,149.40640000,150.09610000
-0.42056689,149.98630000,150.33420000,149.74210000,150.11440000
-0.41656689,149.65060000,149.94350000,150.46240000,149.82150000
-0.41256689,149.64450000,149.72380000,150.40130000,149.81540000
-0.40856689,149.95570000,149.66280000,149.56510000,150.08390000
-0.40456689,150.19380000,149.82150000,149.23550000,150.16330000
-0.40056689,150.36470000,150.22430000,149.43690000,150.03510000
-0.39656689,150.35860000,150.18770000,149.46740000,150.24870000
-0.39256689,150.17550000,149.72380000,149.31480000,150.82860000
-0.38856689,150.03510000,149.62610000,149.66280000,150.58440000
-0.38456689,149.98630000,149.89470000,150.48680000,149.54070000
-0.38056689,149.68720000,150.05340000,150.62100000,149.33320000
-0.37656689,149.15010000,150.12050000,150.05340000,149.96800000
-0.37256689,149.30870000,149.99850000,149.92520000,150.19990000
-0.36856689,150.16330000,149.69330000,150.24870000,150.04730000
-0.36456689,150.34030000,149.57730000,150.19990000,149.88860000
-0.36056689,149.82150000,149.64450000,149.81540000,149.72380000
-0.35656689,149.72380000,149.75430000,149.68110000,149.62610000
-0.35256689,150.01070000,149.88250000,149.80310000,149.58950000
-0.34856689,150.08390000,150.16940000,149.65670000,149.85810000
-0.34456689,149.96800000,150.56610000,149.24160000,150.41350000
-0.34056689,149.78480000,150.70650000,149.35760000,150.56000000
-0.33656689,149.52850000,150.54170000,149.99850000,150.29760000
-0.33256689,149.55900000,150.51730000,150.21210000,150.05950000
-0.32856689,149.86420000,150.63330000,150.00460000,149.85200000
-0.32456689,150.07780000,150.43180000,149.79100000,149.68110000
-0.32056689,150.18160000,149.92520000,149.58340000,149.56510000
-0.31656689,150.13890000,149.83980000,149.41860000,149.62610000
-0.31256689,149.93130000,150.17550000,149.32100000,149.87030000
-0.30856689,149.93740000,150.35250000,149.29050000,150.01070000
-0.30456689,150.15720000,150.37690000,149.33320000,150.02290000
-0.30056689,150.13280000,150.41350000,149.47970000,150.16330000
