Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.51494721,149.87030000,150.18770000,149.78480000,149.88860000
-0.51094721,149.72380000,150.10220000,149.94350000,149.76650000
-0.50694721,149.69330000,150.13890000,149.99850000,149.81540000
-0.50294721,149.76650000,150.28530000,149.93130000,150.02290000
-0.49894721,149.79700000,150.23040000,149.83980000,150.37690000
-0.49494721,149.77870000,149.99850000,149.71160000,150.85910000
-0.49094721,149.82760000,149.80930000,149.74820000,150.91400000
-0.48694721,149.93740000,149.66280000,149.97410000,150.52950000
-0.48294721,150.05340000,149.88250000,149.87640000,150.26700000
-0.47894721,150.17550000,150.47450000,149.46740000,150.12670000
-0.47494721,150.15110000,150.47450000,149.49800000,150.01680000
-0.47094721,149.96800000,149.88250000,149.96190000,149.94960000
-0.46694721,149.82150000,149.65670000,150.08390000,150.05950000
-0.46294721,149.71770000,149.78480000,149.85200000,150.34640000
-0.45894721,149.70550000,150.06560000,149.80930000,150.56610000
-0.45494721,149.80930000,150.50510000,149.93740000,150.71870000
-0.45094721,149.65670000,150.49290000,150.02900000,150.45010000
-0.44694721,149.24770000,150.01680000,150.07780000,149.77260000
-0.44294721,149.30270000,149.96190000,150.10830000,149.54070000
-0.43894721,149.79700000,150.34640000,150.11440000,149.78480000
-0.43494721,150.10220000,150.23650000,150.05950000,149.88250000
-0.43094721,150.21820000,149.65670000,149.94960000,149.85200000
-0.42694721,150.05950000,149.53460000,149.83370000,149.90080000
-0.42294721,149.63840000,149.88860000,149.71770000,149.99850000
-0.41894721,149.41860000,150.00460000,149.72990000,150.15110000
-0.41494721,149.41860000,149.87640000,149.88860000,150.34030000
-0.41094721,149.66280000,150.02290000,149.80310000,150.30360000
-0.40694721,150.16330000,150.42570000,149.49190000,150.04120000
-0.40294721,150.25480000,150.38910000,149.36370000,149.98630000
-0.39894721,149.94350000,149.90080000,149.42470000,150.14500000
-0.39494721,149.64450000,149.89470000,149.59560000,150.11440000
-0.39094721,149.35150000,150.36470000,149.85810000,149.90080000
-0.38694721,149.31480000,150.48680000,150.12670000,149.92520000
-0.38294721,149.52850000,150.27310000,150.39520000,150.18160000
-0.37894721,149.91910000,150.15110000,150.21210000,150.30980000
-0.37494721,150.47450000,150.11440000,149.58950000,150.32810000
-0.37094721,150.48680000,150.09000000,149.35760000,150.11440000
-0.36694721,149.93740000,150.09000000,149.53460000,149.69330000
-0.36294721,149.83980000,150.12050000,149.60170000,149.53460000
-0.35894721,150.20600000,150.19990000,149.57730000,149.63840000
-0.35494721,150.24870000,150.11440000,149.63840000,149.97410000
-0.35094721,150.00460000,149.87640000,149.78480000,150.54170000
-0.34694721,149.79100000,149.78480000,149.69330000,150.56610000
-0.34294721,149.62610000,149.83980000,149.36980000,150.02290000
-0.33894721,149.60170000,149.98630000,149.32710000,149.87030000
-0.33494721,149.73600000,150.20600000,149.55900000,150.11440000
-0.33094721,149.82760000,150.36470000,149.85200000,150.13280000
-0.32694721,149.88860000,150.47450000,150.19380000,149.95570000
-0.32294721,149.84590000,150.11440000,150.30360000,149.76040000
-0.31894721,149.69330000,149.27820000,150.16330000,149.53460000
-0.31494721,149.77870000,149.25380000,150.03510000,149.77870000
-0.31094721,150.09000000,150.04120000,149.92520000,150.49290000
-0.30694722,150.22430000,150.35250000,149.90080000,150.58440000
