Time,Channel A,Channel B,Channel C,Channel D
(us),(mV),(mV),(mV),(mV)

-0.50972664,149.87640000,149.54070000,149.54680000,149.71160000
-0.50572664,149.41860000,149.84590000,149.54680000,150.34640000
-0.50172664,149.29050000,150.14500000,149.70550000,150.65770000
-0.49772664,149.48580000,150.42570000,150.03510000,150.63940000
-0.49372664,149.66890000,150.48070000,149.99850000,150.41960000
-0.48972664,149.82760000,150.30980000,149.58340000,149.98630000
-0.48572664,149.91910000,150.03510000,149.57730000,149.88250000
-0.48172664,149.93130000,149.65060000,149.98630000,150.12050000
-0.47772665,149.77870000,149.73600000,150.07780000,150.12670000
-0.47372665,149.45520000,150.27930000,149.85810000,149.91910000
-0.46972665,149.42470000,150.64550000,149.79100000,149.88250000
-0.46572665,149.67500000,150.82860000,149.86420000,150.01680000
-0.46172665,149.88250000,150.59050000,149.91910000,150.08390000
-0.45772665,150.04120000,149.92520000,149.96800000,150.07780000
-0.45372665,150.08390000,149.60780000,150.01680000,150.04730000
-0.44972665,149.98630000,149.66280000,150.07170000,150.01070000
-0.44572665,150.08390000,149.74820000,150.12050000,149.90080000
-0.44172665,150.37690000,149.90690000,150.16940000,149.72990000
-0.43772665,150.23040000,149.74210000,150.23040000,149.60780000
-0.43372665,149.65060000,149.22330000,150.32810000,149.52850000
-0.42972665,149.50410000,149.47360000,150.15110000,149.67500000
-0.42572665,149.79700000,150.45630000,149.71160000,150.03510000
-0.42172665,149.90080000,150.93840000,149.62610000,150.24260000
-0.41772665,149.83980000,150.92010000,149.93740000,150.29760000
-0.41372665,149.71160000,150.52340000,149.90690000,150.14500000
-0.40972665,149.51020000,149.76040000,149.54070000,149.78480000
-0.40572665,149.57120000,149.41860000,149.62000000,149.63840000
-0.40172665,149.88860000,149.54680000,150.11440000,149.73600000
-0.39772665,150.01070000,149.60780000,150.38300000,149.74820000
-0.39372665,149.92520000,149.59560000,150.41960000,149.67500000
-0.38972665,149.86420000,149.94350000,150.32200000,149.67500000
-0.38572665,149.81540000,150.63330000,150.09000000,149.72990000
-0.38172665,149.75430000,150.68820000,149.92520000,149.79100000
-0.37772665,149.67500000,150.07170000,149.83370000,149.85810000
-0.37372665,149.76040000,149.91910000,149.75430000,149.82150000
-0.36972665,149.99240000,150.23650000,149.69330000,149.66890000
-0.36572665,150.16330000,150.23040000,149.73600000,149.76040000
-0.36172665,150.27930000,149.94350000,149.90080000,150.08390000
-0.35772665,150.24260000,149.64450000,149.75430000,150.13890000
-0.35372665,150.06560000,149.33320000,149.30870000,149.91300000
-0.34972665,149.94960000,149.43080000,149.21110000,149.90690000
-0.34572665,149.91910000,149.93740000,149.47360000,150.10830000
-0.34172665,149.83980000,150.10830000,149.68720000,150.16940000
-0.33772665,149.73600000,149.93130000,149.85200000,150.08390000
-0.33372665,149.65060000,149.92520000,149.87640000,150.08390000
-0.32972665,149.60170000,150.08390000,149.74210000,150.16940000
-0.32572665,149.57120000,150.02290000,149.68720000,150.11440000
-0.32172665,149.56510000,149.76650000,149.71770000,149.94350000
-0.31772665,149.62610000,149.70550000,149.60170000,149.80310000
-0.31372665,149.74210000,149.84590000,149.33930000,149.70550000
-0.30972665,149.82150000,149.90080000,149.36370000,149.62000000
-0.30572665,149.83980000,149.87030000,149.67500000,149.55290000
-0.30172665,149.98020000,149.98020000,149.84590000,149.61390000
